200101	N-	----NSM-	Ἰάκωβος	Ἰάκωβος		I)a/kwboj
200203	C-	--------	καὶ	καί		kai/
200203	V-	2AAS-P--	εἴπητε	λέγω	·	le/gw
200203	RP	----NS--	Σὺ	σύ		su/
200203	V-	2PMD-S--	κάθου	κάθημαι		ka/qhmai
200203	D-	--------	ὧδε	ὧδε		w(=de
200203	D-	--------	καλῶς	καλῶς	,	kalw=j
200203	C-	--------	καὶ	καί		kai/
200203	RA	----DSM-	τῷ	ὁ		o(
200203	A-	----DSM-	πτωχῷ	πτωχός		ptwxo/j
200203	V-	2AAS-P--	εἴπητε	λέγω	·	le/gw
200203	RP	----NS--	Σὺ	σύ		su/
200203	V-	2AAD-S--	στῆθι	ἵστημι		i(/sthmi
200203	C-	--------	ἢ	ἤ		h)/
200203	V-	2PMD-S--	κάθου	κάθημαι		ka/qhmai
200203	D-	--------	ἐκεῖ	ἐκεῖ		e)kei=
200203	P-	--------	ὑπὸ	ὑπό		u(po/
200203	RA	----ASN-	τὸ	ὁ		o(
200203	N-	----ASN-	ὑποπόδιόν	ὑποπόδιον		u(popo/dion
200203	RP	----GS--	μου	ἐγώ	,	e)gw/
200204	X-	--------	οὐ	οὐ		ou)
200204	V-	2API-P--	διεκρίθητε	διακρίνω		diakri/nw
200204	P-	--------	ἐν	ἐν		e)n
200204	RP	----DPM-	ἑαυτοῖς	ἑαυτοῦ		e(autou=
200204	C-	--------	καὶ	καί		kai/
200204	V-	2AMI-P--	ἐγένεσθε	γίνομαι		gi/nomai
200204	N-	----NPM-	κριταὶ	κριτής		krith/j
200204	N-	----GPM-	διαλογισμῶν	διαλογισμός		dialogismo/j
200204	A-	----GPM-	πονηρῶν	πονηρός	;	ponhro/j
200205	V-	2AAD-P--	ἀκούσατε	ἀκούω	,	a)kou/w
200205	N-	----VPM-	ἀδελφοί	ἀδελφός		a)delfo/j
200205	RP	----GS--	μου	ἐγώ		e)gw/
200205	A-	----VPM-	ἀγαπητοί	ἀγαπητός	.	a)gaphto/j
200205	X-	--------	οὐχ	οὐ		ou)
200205	RA	----NSM-	ὁ	ὁ		o(
200205	N-	----NSM-	θεὸς	θεός		qeo/j
200205	V-	3AMI-S--	ἐξελέξατο	ἐκλέγομαι		e)kle/gomai
200205	RA	----APM-	τοὺς	ὁ		o(
200205	A-	----APM-	πτωχοὺς	πτωχός		ptwxo/j
200205	RA	----DSM-	τῷ	ὁ		o(
200205	N-	----DSM-	κόσμῳ	κόσμος		ko/smoj
200205	A-	----APM-	πλουσίους	πλούσιος		plou/sioj
200205	P-	--------	ἐν	ἐν		e)n
200205	N-	----DSF-	πίστει	πίστις		pi/stij
200205	C-	--------	καὶ	καί		kai/
200205	N-	----APM-	κληρονόμους	κληρονόμος		klhrono/moj
200205	RA	----GSF-	τῆς	ὁ		o(
200205	N-	----GSF-	βασιλείας	βασιλεία		basilei/a
200205	RR	----GSF-	ἧς	ὅς		o(/j
200205	V-	3AMI-S--	ἐπηγγείλατο	ἐπαγγέλλομαι		e)pagge/llomai
200205	RA	----DPM-	τοῖς	ὁ		o(
200205	V-	-PAPDPM-	ἀγαπῶσιν	ἀγαπάω		a)gapa/w
200205	RP	----ASM-	αὐτόν	αὐτός	;	au)to/j
200206	RP	----NP--	ὑμεῖς	σύ		su/
200206	C-	--------	δὲ	δέ		de/
200206	V-	2AAI-P--	ἠτιμάσατε	ἀτιμάζω		a)tima/zw
200206	RA	----ASM-	τὸν	ὁ		o(
200206	A-	----ASM-	πτωχόν	πτωχός	.	ptwxo/j
200206	X-	--------	οὐχ	οὐ		ou)
200206	RA	----NPM-	οἱ	ὁ		o(
200206	A-	----NPM-	πλούσιοι	πλούσιος		plou/sioj
200206	V-	3PAI-P--	καταδυναστεύουσιν	καταδυναστεύω		katadunasteu/w
200206	RP	----GP--	ὑμῶν	σύ	,	su/
200206	C-	--------	καὶ	καί		kai/
200206	RP	----NPM-	αὐτοὶ	αὐτός		au)to/j
200206	V-	3PAI-P--	ἕλκουσιν	ἕλκω		e(/lkw
200206	RP	----AP--	ὑμᾶς	σύ		su/
200206	P-	--------	εἰς	εἰς		ei)j
200206	N-	----APN-	κριτήρια	κριτήριον	;	krith/rion
200207	X-	--------	οὐκ	οὐ		ou)
200207	RP	----NPM-	αὐτοὶ	αὐτός		au)to/j
200207	V-	3PAI-P--	βλασφημοῦσιν	βλασφημέω		blasfhme/w
200207	RA	----ASN-	τὸ	ὁ		o(
200207	A-	----ASN-	καλὸν	καλός		kalo/j
200207	N-	----ASN-	ὄνομα	ὄνομα		o)/noma
200207	RA	----ASN-	τὸ	ὁ		o(
200207	V-	-APPASN-	ἐπικληθὲν	ἐπικαλέω		e)pikale/w
200207	P-	--------	ἐφ	ἐπί		e)pi/
200207	RP	----AP--	ὑμᾶς	σύ	;	su/
200208	C-	--------	Εἰ	εἰ		ei)
200208	C-	--------	μέντοι	μέντοι		me/ntoi
200208	N-	----ASM-	νόμον	νόμος		no/moj
200208	V-	2PAI-P--	τελεῖτε	τελέω		tele/w
200208	A-	----ASM-	βασιλικὸν	βασιλικός		basiliko/j
200208	P-	--------	κατὰ	κατά		kata/
200208	RA	----ASF-	τὴν	ὁ		o(
200208	N-	----ASF-	γραφήν	γραφή		grafh/
200208	V-	2FAI-S--	Ἀγαπήσεις	ἀγαπάω		a)gapa/w
200208	RA	----ASM-	τὸν	ὁ		o(
200208	D-	--------	πλησίον	πλησίον		plhsi/on
200208	RP	----GS--	σου	σύ		su/
200208	C-	--------	ὡς	ὡς		w(j
200208	RP	----ASM-	σεαυτόν	σεαυτοῦ	,	seautou=
200208	D-	--------	καλῶς	καλῶς		kalw=j
200208	V-	2PAI-P--	ποιεῖτε	ποιέω	·	poie/w
200209	C-	--------	εἰ	εἰ		ei)
200209	C-	--------	δὲ	δέ		de/
200209	V-	2PAI-P--	προσωπολημπτεῖτε	προσωπολημπτέω	,	proswpolhmpte/w
200209	N-	----ASF-	ἁμαρτίαν	ἁμαρτία		a(marti/a
200209	V-	2PMI-P--	ἐργάζεσθε	ἐργάζομαι	,	e)rga/zomai
200209	V-	-PPPNPM-	ἐλεγχόμενοι	ἐλέγχω		e)le/gxw
200209	P-	--------	ὑπὸ	ὑπό		u(po/
200209	RA	----GSM-	τοῦ	ὁ		o(
200209	N-	----GSM-	νόμου	νόμος		no/moj
200209	C-	--------	ὡς	ὡς		w(j
200209	N-	----NPM-	παραβάται	παραβάτης	.	paraba/thj
200210	RR	----NSM-	ὅστις	ὅστις		o(/stij
200210	C-	--------	γὰρ	γάρ		ga/r
200210	A-	----ASM-	ὅλον	ὅλος		o(/loj
200210	RA	----ASM-	τὸν	ὁ		o(
200210	N-	----ASM-	νόμον	νόμος		no/moj
200210	V-	3AAS-S--	τηρήσῃ	τηρέω	,	thre/w
200210	V-	3AAS-S--	πταίσῃ	πταίω		ptai/w
200210	C-	--------	δὲ	δέ		de/
200210	P-	--------	ἐν	ἐν		e)n
200210	A-	----DSN-	ἑνί	εἷς	,	ei(=j
200210	V-	3XAI-S--	γέγονεν	γίνομαι		gi/nomai
200210	A-	----GPN-	πάντων	πᾶς		pa=j
200210	A-	----NSM-	ἔνοχος	ἔνοχος	.	e)/noxoj
200211	RA	----NSM-	ὁ	ὁ		o(
200211	C-	--------	γὰρ	γάρ		ga/r
200211	V-	-AAPNSM-	εἰπών	λέγω		le/gw
200211	D-	--------	Μὴ	μή		mh/
200211	V-	2AAS-S--	μοιχεύσῃς	μοιχεύω		moixeu/w
200211	V-	3AAI-S--	εἶπεν	λέγω		le/gw
200211	D-	--------	καί	καί		kai/
200211	D-	--------	Μὴ	μή		mh/
200211	V-	2AAS-S--	φονεύσῃς	φονεύω	·	foneu/w
200211	C-	--------	εἰ	εἰ		ei)
200211	C-	--------	δὲ	δέ		de/
200211	D-	--------	οὐ	οὐ		ou)
200211	V-	2PAI-S--	μοιχεύεις	μοιχεύω		moixeu/w
200211	V-	2PAI-S--	φονεύεις	φονεύω		foneu/w
200211	C-	--------	δέ	δέ	,	de/
200211	V-	2XAI-S--	γέγονας	γίνομαι		gi/nomai
200211	N-	----NSM-	παραβάτης	παραβάτης		paraba/thj
200211	N-	----GSM-	νόμου	νόμος	.	no/moj
200212	D-	--------	οὕτως	οὕτω(ς)		ou(/tw[j]
200212	V-	2PAD-P--	λαλεῖτε	λαλέω		lale/w
200212	C-	--------	καὶ	καί		kai/
200212	D-	--------	οὕτως	οὕτω(ς)		ou(/tw[j]
200212	V-	2PAD-P--	ποιεῖτε	ποιέω		poie/w
200212	C-	--------	ὡς	ὡς		w(j
200212	P-	--------	διὰ	διά		dia/
200212	N-	----GSM-	νόμου	νόμος		no/moj
200212	N-	----GSF-	ἐλευθερίας	ἐλευθερία		e)leuqeri/a
200212	V-	-PAPNPM-	μέλλοντες	μέλλω		me/llw
200212	V-	-PPN----	κρίνεσθαι	κρίνω	.	kri/nw
200213	RA	----NSF-	ἡ	ὁ		o(
200213	C-	--------	γὰρ	γάρ		ga/r
200213	N-	----NSF-	κρίσις	κρίσις		kri/sij
200213	A-	----NSF-	ἀνέλεος	ἀνέλεος		a)ne/leoj
200213	RA	----DSM-	τῷ	ὁ		o(
200213	D-	--------	μὴ	μή		mh/
200213	V-	-AAPDSM-	ποιήσαντι	ποιέω		poie/w
200213	N-	----ASN-	ἔλεος	ἔλεος	·	e)/leoj
200213	V-	3PMI-S--	κατακαυχᾶται	κατακαυχάομαι		katakauxa/omai
200213	N-	----NSN-	ἔλεος	ἔλεος		e)/leoj
200213	N-	----GSF-	κρίσεως	κρίσις	.	kri/sij
200214	RI	----NSN-	Τί	τίς		ti/j
200214	N-	----NSN-	ὄφελος	ὄφελος	,	o)/feloj
200214	N-	----VPM-	ἀδελφοί	ἀδελφός		a)delfo/j
200214	RP	----GS--	μου	ἐγώ	,	e)gw/
200214	C-	--------	ἐὰν	ἐάν		e)a/n
200214	N-	----ASF-	πίστιν	πίστις		pi/stij
200214	V-	3PAS-S--	λέγῃ	λέγω		le/gw
200214	RI	----NSM-	τις	τις		tij
200214	V-	-PAN----	ἔχειν	ἔχω		e)/xw
200214	N-	----APN-	ἔργα	ἔργον		e)/rgon
200214	C-	--------	δὲ	δέ		de/
200214	D-	--------	μὴ	μή		mh/
200214	V-	3PAS-S--	ἔχῃ	ἔχω	;	e)/xw
200214	X-	--------	μὴ	μή		mh/
200214	V-	3PMI-S--	δύναται	δύναμαι		du/namai
200214	RA	----NSF-	ἡ	ὁ		o(
200214	N-	----NSF-	πίστις	πίστις		pi/stij
200214	V-	-AAN----	σῶσαι	σῴζω		sw/|zw
200214	RP	----ASM-	αὐτόν	αὐτός	;	au)to/j
200215	C-	--------	ἐὰν	ἐάν		e)a/n
200215	N-	----NSM-	ἀδελφὸς	ἀδελφός		a)delfo/j
200215	C-	--------	ἢ	ἤ		h)/
200215	N-	----NSF-	ἀδελφὴ	ἀδελφή		a)delfh/
200215	A-	----NPM-	γυμνοὶ	γυμνός		gumno/j
200215	V-	3PAS-P--	ὑπάρχωσιν	ὑπάρχω		u(pa/rxw
200215	C-	--------	καὶ	καί		kai/
200215	V-	-PMPNPM-	λειπόμενοι	λείπω		lei/pw
200215	RA	----GSF-	τῆς	ὁ		o(
200215	A-	----GSF-	ἐφημέρου	ἐφήμερος		e)fh/meroj
200215	N-	----GSF-	τροφῆς	τροφή	,	trofh/
200216	V-	3AAS-S--	εἴπῃ	λέγω		le/gw
200216	C-	--------	δέ	δέ		de/
200216	RI	----NSM-	τις	τις		tij
200216	RP	----DPM-	αὐτοῖς	αὐτός		au)to/j
200216	P-	--------	ἐξ	ἐκ		e)k
200216	RP	----GP--	ὑμῶν	σύ	·	su/
200216	V-	2PAD-P--	Ὑπάγετε	ὑπάγω		u(pa/gw
200216	P-	--------	ἐν	ἐν		e)n
200216	N-	----DSF-	εἰρήνῃ	εἰρήνη	,	ei)rh/nh
200216	V-	2PMD-P--	θερμαίνεσθε	θερμαίνομαι		qermai/nomai
200216	C-	--------	καὶ	καί		kai/
200216	V-	2PMD-P--	χορτάζεσθε	χορτάζω	,	xorta/zw
200216	D-	--------	μὴ	μή		mh/
200216	V-	2AAS-P--	δῶτε	δίδωμι		di/dwmi
200216	C-	--------	δὲ	δέ		de/
200216	RP	----DPM-	αὐτοῖς	αὐτός		au)to/j
200216	RA	----APN-	τὰ	ὁ		o(
200216	A-	----APN-	ἐπιτήδεια	ἐπιτήδειος		e)pith/deioj
200216	RA	----GSN-	τοῦ	ὁ		o(
200216	N-	----GSN-	σώματος	σῶμα	,	sw=ma
200216	RI	----NSN-	τί	τίς		ti/j
200216	N-	----NSN-	ὄφελος	ὄφελος	;	o)/feloj
200217	D-	--------	οὕτως	οὕτω(ς)		ou(/tw[j]
200217	D-	--------	καὶ	καί		kai/
200217	RA	----NSF-	ἡ	ὁ		o(
200217	N-	----NSF-	πίστις	πίστις	,	pi/stij
200217	C-	--------	ἐὰν	ἐάν		e)a/n
200217	D-	--------	μὴ	μή		mh/
200217	V-	3PAS-S--	ἔχῃ	ἔχω		e)/xw
200217	N-	----APN-	ἔργα	ἔργον	,	e)/rgon
200217	A-	----NSF-	νεκρά	νεκρός		nekro/j
200217	V-	3PAI-S--	ἐστιν	εἰμί		ei)mi/
200217	P-	--------	καθ	κατά		kata/
200217	RP	----ASF-	ἑαυτήν	ἑαυτοῦ	.	e(autou=
200218	C-	--------	Ἀλλ	ἀλλά		a)lla/
200218	V-	3FAI-S--	ἐρεῖ	λέγω		le/gw
200218	RI	----NSM-	τις	τις	·	tij
200218	RP	----NS--	Σὺ	σύ		su/
200218	N-	----ASF-	πίστιν	πίστις		pi/stij
200218	V-	2PAI-S--	ἔχεις	ἔχω		e)/xw
200218	RP	----NS--	κἀγὼ	κἀγώ		ka)gw/
200218	N-	----APN-	ἔργα	ἔργον		e)/rgon
200218	V-	1PAI-S--	ἔχω	ἔχω	.	e)/xw
200218	V-	2AAD-S--	δεῖξόν	δείκνυμι		dei/knumi
200218	RP	----DS--	μοι	ἐγώ		e)gw/
200218	RA	----ASF-	τὴν	ὁ		o(
200218	N-	----ASF-	πίστιν	πίστις		pi/stij
200218	RP	----GS--	σου	σύ		su/
200218	P-	--------	χωρὶς	χωρίς		xwri/j
200218	RA	----GPN-	τῶν	ὁ		o(
200218	N-	----GPN-	ἔργων	ἔργον	,	e)/rgon
200218	RP	----NS--	κἀγώ	κἀγώ		ka)gw/
200218	RP	----DS--	σοι	σύ		su/
200218	V-	1FAI-S--	δείξω	δείκνυμι		dei/knumi
200218	P-	--------	ἐκ	ἐκ		e)k
200218	RA	----GPN-	τῶν	ὁ		o(
200218	N-	----GPN-	ἔργων	ἔργον		e)/rgon
200218	RP	----GS--	μου	ἐγώ		e)gw/
200218	RA	----ASF-	τὴν	ὁ		o(
200218	N-	----ASF-	πίστιν	πίστις	.	pi/stij
200219	RP	----NS--	σὺ	σύ		su/
200219	V-	2PAI-S--	πιστεύεις	πιστεύω		pisteu/w
200219	C-	--------	ὅτι	ὅτι		o(/ti
200219	A-	----NSM-	εἷς	εἷς		ei(=j
200219	V-	3PAI-S--	ἐστιν	εἰμί		ei)mi/
200219	RA	----NSM-	ὁ	ὁ		o(
200219	N-	----NSM-	θεός	θεός	;	qeo/j
200219	D-	--------	καλῶς	καλῶς		kalw=j
200219	V-	2PAI-S--	ποιεῖς	ποιέω	·	poie/w
200219	D-	--------	καὶ	καί		kai/
200219	RA	----NPN-	τὰ	ὁ		o(
200219	N-	----NPN-	δαιμόνια	δαιμόνιον		daimo/nion
200219	V-	3PAI-P--	πιστεύουσιν	πιστεύω		pisteu/w
200219	C-	--------	καὶ	καί		kai/
200219	V-	3PAI-P--	φρίσσουσιν	φρίσσω	.	fri/ssw
200220	V-	2PAI-S--	θέλεις	θέλω		qe/lw
200220	C-	--------	δὲ	δέ		de/
200220	V-	-AAN----	γνῶναι	γινώσκω	,	ginw/skw
200220	I-	--------	ὦ	ὦ		w)=
200220	N-	----VSM-	ἄνθρωπε	ἄνθρωπος		a)/nqrwpoj
200220	A-	----VSM-	κενέ	κενός	,	keno/j
200220	C-	--------	ὅτι	ὅτι		o(/ti
200220	RA	----NSF-	ἡ	ὁ		o(
200220	N-	----NSF-	πίστις	πίστις		pi/stij
200220	P-	--------	χωρὶς	χωρίς		xwri/j
200220	RA	----GPN-	τῶν	ὁ		o(
200220	N-	----GPN-	ἔργων	ἔργον		e)/rgon
200220	A-	----NSF-	ἀργή	ἀργός		a)rgo/j
200220	V-	3PAI-S--	ἐστιν	εἰμί	;	ei)mi/
200221	N-	----NSM-	Ἀβραὰμ	Ἀβραάμ		A)braa/m
200221	RA	----NSM-	ὁ	ὁ		o(
200221	N-	----NSM-	πατὴρ	πατήρ		path/r
200221	RP	----GP--	ἡμῶν	ἐγώ		e)gw/
200221	X-	--------	οὐκ	οὐ		ou)
200221	P-	--------	ἐξ	ἐκ		e)k
200221	N-	----GPN-	ἔργων	ἔργον		e)/rgon
200221	V-	3API-S--	ἐδικαιώθη	δικαιόω	,	dikaio/w
200221	V-	-AAPNSM-	ἀνενέγκας	ἀναφέρω		a)nafe/rw
200221	N-	----ASM-	Ἰσαὰκ	Ἰσαάκ		I)saa/k
200221	RA	----ASM-	τὸν	ὁ		o(
200221	N-	----ASM-	υἱὸν	υἱός		ui(o/j
200221	RP	----GSM-	αὐτοῦ	αὐτός		au)to/j
200221	P-	--------	ἐπὶ	ἐπί		e)pi/
200221	RA	----ASN-	τὸ	ὁ		o(
200221	N-	----ASN-	θυσιαστήριον	θυσιαστήριον	;	qusiasth/rion
200222	V-	2PAI-S--	βλέπεις	βλέπω		ble/pw
200222	C-	--------	ὅτι	ὅτι		o(/ti
200222	RA	----NSF-	ἡ	ὁ		o(
200222	N-	----NSF-	πίστις	πίστις		pi/stij
200222	V-	3IAI-S--	συνήργει	συνεργέω		sunerge/w
200222	RA	----DPN-	τοῖς	ὁ		o(
200222	N-	----DPN-	ἔργοις	ἔργον		e)/rgon
200222	RP	----GSM-	αὐτοῦ	αὐτός		au)to/j
200222	C-	--------	καὶ	καί		kai/
200222	P-	--------	ἐκ	ἐκ		e)k
200222	RA	----GPN-	τῶν	ὁ		o(
200222	N-	----GPN-	ἔργων	ἔργον		e)/rgon
200222	RA	----NSF-	ἡ	ὁ		o(
200222	N-	----NSF-	πίστις	πίστις		pi/stij
200222	V-	3API-S--	ἐτελειώθη	τελειόω	,	teleio/w
200223	C-	--------	καὶ	καί		kai/
200223	V-	3API-S--	ἐπληρώθη	πληρόω		plhro/w
200223	RA	----NSF-	ἡ	ὁ		o(
200223	N-	----NSF-	γραφὴ	γραφή		grafh/
200223	RA	----NSF-	ἡ	ὁ		o(
200223	V-	-PAPNSF-	λέγουσα	λέγω	·	le/gw
200223	V-	3AAI-S--	Ἐπίστευσεν	πιστεύω		pisteu/w
200223	C-	--------	δὲ	δέ		de/
200223	N-	----NSM-	Ἀβραὰμ	Ἀβραάμ		A)braa/m
200223	RA	----DSM-	τῷ	ὁ		o(
200223	N-	----DSM-	θεῷ	θεός	,	qeo/j
200223	C-	--------	καὶ	καί		kai/
200223	V-	3API-S--	ἐλογίσθη	λογίζομαι		logi/zomai
200223	RP	----DSM-	αὐτῷ	αὐτός		au)to/j
200223	P-	--------	εἰς	εἰς		ei)j
200223	N-	----ASF-	δικαιοσύνην	δικαιοσύνη	,	dikaiosu/nh
200223	C-	--------	καὶ	καί		kai/
200223	A-	----NSM-	φίλος	φίλος		fi/loj
200223	N-	----GSM-	θεοῦ	θεός		qeo/j
200223	V-	3API-S--	ἐκλήθη	καλέω	.	kale/w
200224	V-	2PAI-P--	ὁρᾶτε	ὁράω		o(ra/w
200224	C-	--------	ὅτι	ὅτι		o(/ti
200224	P-	--------	ἐξ	ἐκ		e)k
200224	N-	----GPN-	ἔργων	ἔργον		e)/rgon
200224	V-	3PPI-S--	δικαιοῦται	δικαιόω		dikaio/w
200224	N-	----NSM-	ἄνθρωπος	ἄνθρωπος		a)/nqrwpoj
200224	C-	--------	καὶ	καί		kai/
200224	D-	--------	οὐκ	οὐ		ou)
200224	P-	--------	ἐκ	ἐκ		e)k
200224	N-	----GSF-	πίστεως	πίστις		pi/stij
200224	A-	----ASN-	μόνον	μόνος	.	mo/noj
200225	D-	--------	ὁμοίως	ὁμοίως		o(moi/wj
200225	C-	--------	δὲ	δέ		de/
200225	D-	--------	καὶ	καί		kai/
200225	N-	----NSF-	Ῥαὰβ	Ῥαάβ		R(aa/b
200225	RA	----NSF-	ἡ	ὁ		o(
200225	N-	----NSF-	πόρνη	πόρνη		po/rnh
200225	X-	--------	οὐκ	οὐ		ou)
200225	P-	--------	ἐξ	ἐκ		e)k
200225	N-	----GPN-	ἔργων	ἔργον		e)/rgon
200225	V-	3API-S--	ἐδικαιώθη	δικαιόω	,	dikaio/w
200225	V-	-AMPNSF-	ὑποδεξαμένη	ὑποδέχομαι		u(pode/xomai
200225	RA	----APM-	τοὺς	ὁ		o(
200225	N-	----APM-	ἀγγέλους	ἄγγελος		a)/ggeloj
200225	C-	--------	καὶ	καί		kai/
200225	A-	----DSF-	ἑτέρᾳ	ἕτερος		e(/teroj
200225	N-	----DSF-	ὁδῷ	ὁδός		o(do/j
200225	V-	-AAPNSF-	ἐκβαλοῦσα	ἐκβάλλω	;	e)kba/llw
200226	C-	--------	ὥσπερ	ὥσπερ		w(/sper
200226	C-	--------	γὰρ	γάρ		ga/r
200226	RA	----NSN-	τὸ	ὁ		o(
200226	N-	----NSN-	σῶμα	σῶμα		sw=ma
200226	P-	--------	χωρὶς	χωρίς		xwri/j
200226	N-	----GSN-	πνεύματος	πνεῦμα		pneu=ma
200226	A-	----NSN-	νεκρόν	νεκρός		nekro/j
200226	V-	3PAI-S--	ἐστιν	εἰμί	,	ei)mi/
200226	D-	--------	οὕτως	οὕτω(ς)		ou(/tw[j]
200226	D-	--------	καὶ	καί		kai/
200226	RA	----NSF-	ἡ	ὁ		o(
200226	N-	----NSF-	πίστις	πίστις		pi/stij
200226	P-	--------	χωρὶς	χωρίς		xwri/j
200226	N-	----GPN-	ἔργων	ἔργον		e)/rgon
200226	A-	----NSF-	νεκρά	νεκρός		nekro/j
200226	V-	3PAI-S--	ἐστιν	εἰμί	.	ei)mi/
200301	D-	--------	Μὴ	μή		mh/
200301	A-	----NPM-	πολλοὶ	πολύς		polu/j
200301	N-	----NPM-	διδάσκαλοι	διδάσκαλος		dida/skaloj
200301	V-	2PMD-P--	γίνεσθε	γίνομαι	,	gi/nomai
200301	N-	----VPM-	ἀδελφοί	ἀδελφός		a)delfo/j
200301	RP	----GS--	μου	ἐγώ	,	e)gw/
200301	V-	-XAPNPM-	εἰδότες	οἶδα		oi)=da
200301	C-	--------	ὅτι	ὅτι		o(/ti
200301	A-	----ASNC	μεῖζον	μέγας		me/gaj
200301	N-	----ASN-	κρίμα	κρίμα		kri/ma
200301	V-	1FMI-P--	λημψόμεθα	λαμβάνω	·	lamba/nw
200302	A-	----APN-	πολλὰ	πολύς		polu/j
200302	C-	--------	γὰρ	γάρ		ga/r
200302	V-	1PAI-P--	πταίομεν	πταίω		ptai/w
200302	A-	----NPM-	ἅπαντες	ἅπας	.	a(/paj
200302	C-	--------	εἴ	εἰ		ei)
200302	RI	----NSM-	τις	τις		tij
200302	P-	--------	ἐν	ἐν		e)n
200302	N-	----DSM-	λόγῳ	λόγος		lo/goj
200302	D-	--------	οὐ	οὐ		ou)
200302	V-	3PAI-S--	πταίει	πταίω	,	ptai/w
200302	RD	----NSM-	οὗτος	οὗτος		ou(=toj
200302	A-	----NSM-	τέλειος	τέλειος		te/leioj
200302	N-	----NSM-	ἀνήρ	ἀνήρ	,	a)nh/r
200302	A-	----NSM-	δυνατὸς	δυνατός		dunato/j
200302	V-	-AAN----	χαλιναγωγῆσαι	χαλιναγωγέω		xalinagwge/w
200302	D-	--------	καὶ	καί		kai/
200302	A-	----ASN-	ὅλον	ὅλος		o(/loj
200302	RA	----ASN-	τὸ	ὁ		o(
200302	N-	----ASN-	σῶμα	σῶμα	.	sw=ma
200303	C-	--------	εἰ	εἰ		ei)
200303	C-	--------	δὲ	δέ		de/
200303	RA	----GPM-	τῶν	ὁ		o(
200303	N-	----GPM-	ἵππων	ἵππος		i(/ppoj
200303	RA	----APM-	τοὺς	ὁ		o(
200303	N-	----APM-	χαλινοὺς	χαλινός		xalino/j
200303	P-	--------	εἰς	εἰς		ei)j
200303	RA	----APN-	τὰ	ὁ		o(
200303	N-	----APN-	στόματα	στόμα		sto/ma
200303	V-	1PAI-P--	βάλλομεν	βάλλω		ba/llw
200303	P-	--------	εἰς	εἰς		ei)j
200303	RA	----ASN-	τὸ	ὁ		o(
200303	V-	-PPN----	πείθεσθαι	πείθω		pei/qw
200303	RP	----APM-	αὐτοὺς	ἑαυτοῦ		e(autou=
200303	RP	----DP--	ἡμῖν	ἐγώ	,	e)gw/
200303	D-	--------	καὶ	καί		kai/
200303	A-	----ASN-	ὅλον	ὅλος		o(/loj
200303	RA	----ASN-	τὸ	ὁ		o(
200303	N-	----ASN-	σῶμα	σῶμα		sw=ma
200303	RP	----GPM-	αὐτῶν	αὐτός		au)to/j
200303	V-	1PAI-P--	μετάγομεν	μετάγω	.	meta/gw
200304	X-	--------	ἰδοὺ	ἰδού		i)dou/
200304	D-	--------	καὶ	καί		kai/
200304	RA	----NPN-	τὰ	ὁ		o(
200304	N-	----NPN-	πλοῖα	πλοῖον	,	ploi=on
200304	RD	----NPN-	τηλικαῦτα	τηλικοῦτος		thlikou=toj
200304	V-	-PAPNPN-	ὄντα	εἰμί		ei)mi/
200304	C-	--------	καὶ	καί		kai/
200304	P-	--------	ὑπὸ	ὑπό		u(po/
200304	N-	----GPM-	ἀνέμων	ἄνεμος		a)/nemoj
200304	A-	----GPM-	σκληρῶν	σκληρός		sklhro/j
200304	V-	-PPPNPN-	ἐλαυνόμενα	ἐλαύνω	,	e)lau/nw
200304	V-	3PPI-S--	μετάγεται	μετάγω		meta/gw
200304	P-	--------	ὑπὸ	ὑπό		u(po/
200304	A-	----GSNS	ἐλαχίστου	ἐλάχιστος		e)la/xistoj
200304	N-	----GSN-	πηδαλίου	πηδάλιον		phda/lion
200304	C-	--------	ὅπου	ὅπου		o(/pou
200304	RA	----NSF-	ἡ	ὁ		o(
200304	N-	----NSF-	ὁρμὴ	ὁρμή		o(rmh/
200304	RA	----GSM-	τοῦ	ὁ		o(
200304	V-	-PAPGSM-	εὐθύνοντος	εὐθύνω		eu)qu/nw
200304	V-	3PMI-S--	βούλεται	βούλομαι	·	bou/lomai
200305	D-	--------	οὕτως	οὕτω(ς)		ou(/tw[j]
200305	D-	--------	καὶ	καί		kai/
200305	RA	----NSF-	ἡ	ὁ		o(
200305	N-	----NSF-	γλῶσσα	γλῶσσα		glw=ssa
200305	A-	----NSN-	μικρὸν	μικρός		mikro/j
200305	N-	----NSN-	μέλος	μέλος		me/loj
200305	V-	3PAI-S--	ἐστὶν	εἰμί		ei)mi/
200305	C-	--------	καὶ	καί		kai/
200305	A-	----APN-	μεγάλα	μέγας		me/gaj
200305	V-	3PAI-S--	αὐχεῖ	αὐχέω	.	au)xe/w
200305	X-	--------	Ἰδοὺ	ἰδού		i)dou/
200305	RI	----NSN-	ἡλίκον	ἡλίκος		h(li/koj
200305	N-	----NSN-	πῦρ	πῦρ		pu=r
200305	RI	----ASF-	ἡλίκην	ἡλίκος		h(li/koj
200305	N-	----ASF-	ὕλην	ὕλη		u(/lh
200305	V-	3PAI-S--	ἀνάπτει	ἀνάπτω	·	a)na/ptw
200306	C-	--------	καὶ	καί		kai/
200306	RA	----NSF-	ἡ	ὁ		o(
200306	N-	----NSF-	γλῶσσα	γλῶσσα		glw=ssa
