1	1a	N3E	GSN	17730	Ἔτους	ἐτους	ετους	ἔτος	e)/toj	a			E)/TOUS	E)/TOS
1	22	C		4	ὥστε	ὡστε	ωστε	ὥστε	w(/ste				W(/STE	W(/STE
1	22	V9	PAN	304513	εἶναι	εἰναι	ειναι	εἰμί	ei)mi/				EI)=NAI	EI)MI/
1	22	N2	ASM	9474	φόβον	φοβον	φοβον	φόβος	fo/boj				FO/BON	FO/BOS
1	22	RD	DPM	11	αὐτοῖς	αὐτοις	αυτοις	αὐτός	au)to/j				AU)TOI=S	AU)TO/S
1	22	P		8	ἐν	ἐν	εν	ἐν	e)n				E)N	E)N
1	22	RA	DPF	10	ταῖς	ταις	ταις	ὁ	o(				TAI=S	O(
1	22	N1A	DPF	14210	οἰκίαις	οἰκιαις	οικιαις	οἰκία	oi)ki/a				OI)KI/AIS	OI)KI/A
1	22	RD	GPM	11	αὐτῶν	αὐτων	αυτων	αὐτός	au)to/j				AU)TW=N	AU)TO/S
2	1	C		4	Καὶ	και	και	καί	kai/				KAI\	KAI/
2	1	P		8	μετὰ	μετα	μετα	μετά	meta/			.	META\	META/
2	1	RA	APM	10	τοὺς	τους	τους	ὁ	o(				TOU\S	O(
2	1	N2	APM	9986	λόγους	λογους	λογους	λόγος	lo/goj				LO/GOUS	LO/GOS
2	1	RD	APM	11	τούτους	τουτους	τουτους	οὗτος	ou(=toj				TOU/TOUS	OU(=TOS
2	1	VAI	AAI3S	633473	ἐκόπασεν	ἐκοπασεν	εκοπασεν	κοπάζω	kopa/zw				E)KO/PASEN	KOPA/ZW
2	1	RA	NSM	10	ὁ	ὁ	ο	ὁ	o(				O(	O(
2	1	N3V	NSM	9346	βασιλεὺς	βασιλευς	βασιλευς	βασιλεύς	basileu/j				BASILEU\S	BASILEU/S
2	1	RA	GSM	10	τοῦ	του	του	ὁ	o(				TOU=	O(
2	1	N2	GSM	9538	θυμοῦ	θυμου	θυμου	θυμός	qumo/j				QUMOU=	QUMO/S
2	1	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
2	1	D		9	οὐκέτι	οὐκετι	ουκετι	οὐκέτι	ou)ke/ti				OU)KE/TI	OU)KE/TI
2	1	VSI	API3S	641665	ἐμνήσθη	ἐμνησθη	εμνησθη	μνάομαι	mna/omai				E)MNH/SQH	MIMNH/SKW
2	1	RA	GSF	10	τῆς	της	της	ὁ	o(				TH=S	O(
2	1	N	GSF	13634	Αστιν	αστιν	αστιν	Αστιν	Astin				*ASTIN	*ASTIN
2	1	V1	PAPNSM	4793793	μνημονεύων	μνημονευων	μνημονευων	μνημονεύω	mnhmoneu/w				MNHMONEU/WN	MNHMONEU/W
2	1	A1A	APN	18179	οἷα	οἱα	οια	οἷος	oi(=oj				OI(=A	OI(=OS
2	1	VAI	AAI3S	633473	ἐλάλησεν	ἐλαλησεν	ελαλησεν	λαλέω	lale/w				E)LA/LHSEN	LALE/W
2	1	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
2	1	C		4	ὡς	ὡς	ως	ὥς	w(/j				W(S	W(S
2	1	VAI	AAI3S	633473	κατέκρινεν	κατεκρινεν	κατεκρινεν	κατακρίνω	katakri/nw				KATE/KRINEN	KRI/NW           KATA
2	1	RD	ASF	11	αὐτήν	αὐτην	αυτην	αὐτός	au)to/j				AU)TH/N	AU)TO/S
2	2	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
2	2	VAI	AAI3P	895617	εἶπαν	εἰπαν	ειπαν	ἔπω	e)/pw			.	EI)=PAN	EI)=PON
2	2	RA	NPM	10	οἱ	οἱ	οι	ὁ	o(				OI(	O(
2	2	N2	NPM	9858	διάκονοι	διακονοι	διακονοι	διάκονος	dia/konoj				DIA/KONOI	DIA/KONOS
2	2	RA	GSM	10	τοῦ	του	του	ὁ	o(				TOU=	O(
2	2	N3V	GSM	9538	βασιλέως	βασιλεως	βασιλεως	βασιλεύς	basileu/j				BASILE/WS	BASILEU/S
2	2	VA	APD3S	641729	Ζητηθήτω	ζητηθητω	ζητηθητω	ζητέω	zhte/w				ZHTHQH/TW	ZHTE/W
2	2	RA	DSM	10	τῷ	τω	τω	ὁ	o(				TW=|	O(
2	2	N3V	DSM	9602	βασιλεῖ	βασιλει	βασιλει	βασιλεύς	basileu/j				BASILEI=	BASILEU/S
2	2	N2N	APN	18178	κοράσια	κορασια	κορασια	κοράσιον	kora/sion				KORA/SIA	KORA/SION
2	2	A1B	APN	18179	ἄφθορα	ἀφθορα	αφθορα	ἄφθορος	a)/fqoroj				A)/FQORA	A)/FQOROS
2	2	A1	APN	18179	καλὰ	καλα	καλα	καλός	kalo/j				KALA\	KALO/S
2	2	RA	DSN	10	τῷ	τω	τω	ὁ	o(				TW=|	O(
2	2	N3E	DSN	17794	εἴδει	εἰδει	ειδει	εἶδος	ei)=doj				EI)/DEI	EI)=DOS
2	3	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
2	3	VF	FAI3S	632961	καταστήσει	καταστησει	καταστησει	καθίστημι	kaqi/sthmi			·	KATASTH/SEI	I(/STHMI         KATA
2	3	RA	NSM	10	ὁ	ὁ	ο	ὁ	o(				O(	O(
2	3	N3V	NSM	9346	βασιλεὺς	βασιλευς	βασιλευς	βασιλεύς	basileu/j				BASILEU\S	BASILEU/S
2	3	N1M	APM	9986	κωμάρχας	κωμαρχας	κωμαρχας	κωμάρχης	kwma/rxhj				KWMA/RXAS	KWMA/RXHS
2	3	P		8	ἐν	ἐν	εν	ἐν	e)n				E)N	E)N
2	3	A1S	DPF	14211	πάσαις	πασαις	πασαις	πᾶς	pa=j				PA/SAIS	PA=S
2	3	RA	DPF	10	ταῖς	ταις	ταις	ὁ	o(				TAI=S	O(
2	3	N1A	DPF	14210	χώραις	χωραις	χωραις	χώρα	xw/ra				XW/RAIS	XW/RA
2	3	RA	GSF	10	τῆς	της	της	ὁ	o(				TH=S	O(
2	3	N1A	GSF	13634	βασιλείας	βασιλειας	βασιλειας	βασιλεία	basilei/a				BASILEI/AS	BASILEI/A
2	3	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός	au)to/j				AU)TOU=	AU)TO/S
2	3	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
2	3	VA	AAD3P	895681	ἐπιλεξάτωσαν	ἐπιλεξατωσαν	επιλεξατωσαν	ἐπιλέγω	e)pile/gw			,	E)PILECA/TWSAN	LE/GW            E)PI
2	3	N2N	APN	18178	κοράσια	κορασια	κορασια	κοράσιον	kora/sion				KORA/SIA	KORA/SION
2	3	A1	APN	18179	παρθενικὰ	παρθενικα	παρθενικα	παρθενικός	parqeniko/j				PARQENIKA\	PARQENIKO/S
2	3	A1	APN	18179	καλὰ	καλα	καλα	καλός	kalo/j				KALA\	KALO/S
2	3	RA	DSN	10	τῷ	τω	τω	ὁ	o(				TW=|	O(
2	3	N3E	DSN	17794	εἴδει	εἰδει	ειδει	εἶδος	ei)=doj				EI)/DEI	EI)=DOS
2	3	P		8	εἰς	εἰς	εις	εἰς	ei)j				EI)S	EI)S
2	3	N	AS	5378	Σουσαν	σουσαν	σουσαν	Σουσαν	Sousan				*SOUSAN	*SOUSAN
2	3	RA	ASF	10	τὴν	την	την	ὁ	o(				TH\N	O(
2	3	N3I	ASF	13570	πόλιν	πολιν	πολιν	πόλις	po/lij				PO/LIN	PO/LIS
2	3	P		8	εἰς	εἰς	εις	εἰς	ei)j				EI)S	EI)S
2	3	RA	ASM	10	τὸν	τον	τον	ὁ	o(				TO\N	O(
2	3	N3W	ASM	9474	γυναικῶνα	γυναικωνα	γυναικωνα	γυναικών	gunaikw/n				GUNAIKW=NA	GUNAIKW/N
2	3	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
2	3	VC	APD3P	903873	παραδοθήτωσαν	παραδοθητωσαν	παραδοθητωσαν	παραδίδωμι	paradi/dwmi			,	PARADOQH/TWSAN	DI/DWMI          PARA
2	3	RA	DSM	10	τῷ	τω	τω	ὁ	o(				TW=|	O(
2	3	N2	DSM	9602	εὐνούχῳ	εὐνουχω	ευνουχω	εὐνοῦχος	eu)nou=xoj				EU)NOU/XW|	EU)NOU=XOS
2	3	RA	GSM	10	τοῦ	του	του	ὁ	o(				TOU=	O(
2	3	N3V	GSM	9538	βασιλέως	βασιλεως	βασιλεως	βασιλεύς	basileu/j				BASILE/WS	BASILEU/S
2	3	RA	DSM	10	τῷ	τω	τω	ὁ	o(				TW=|	O(
2	3	N3K	DSM	9602	φύλακι	φυλακι	φυλακι	φύλαξ	fu/lac				FU/LAKI	FU/LAC
2	3	RA	GPF	10	τῶν	των	των	ὁ	o(				TW=N	O(
2	3	N3K	GPF	14146	γυναικῶν	γυναικων	γυναικων	γυνή	gunh/				GUNAIKW=N	GUNH/
2	3	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
2	3	VC	APD3S	641729	δοθήτω	δοθητω	δοθητω	δίδωμι	di/dwmi			,	DOQH/TW	DI/DWMI
2	3	N3M	NSN	17538	σμῆγμα	σμηγμα	σμηγμα	σμῆγμα	smh=gma				SMH=GMA	SMH=GMA
2	3	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
2	3	RA	NSF	10	ἡ	ἡ	η	ὁ	o(				H(	O(
2	3	A1	NSF	13443	λοιπὴ	λοιπη	λοιπη	λοιπόν	loipo/n				LOIPH\	LOIPO/S
2	3	N1A	NSF	13442	ἐπιμέλεια	ἐπιμελεια	επιμελεια	ἐπιμέλεια	e)pime/leia				E)PIME/LEIA	E)PIME/LEIA
2	4	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
2	4	RA	NSF	10	ἡ	ἡ	η	ὁ	o(			·	H(	O(
2	4	N3K	NSF	13442	γυνή	γυνη	γυνη	γυνή	gunh/				GUNH/	GUNH/
2	4	RR	NSF	14	ἣ	ἡ	η	ὅς	o(/j				H(\	O(/S
2	4	X		5	ἂν	ἀν	αν	ἄν	a)/n			,	A)\N	A)/N
2	4	VA	AAS3S	633601	ἀρέσῃ	ἀρεση	αρεση	ἀρέσκω	a)re/skw				A)RE/SH|	A)RE/SKW
2	4	RA	DSM	10	τῷ	τω	τω	ὁ	o(				TW=|	O(
2	4	N3V	DSM	9602	βασιλεῖ	βασιλει	βασιλει	βασιλεύς	basileu/j				BASILEI=	BASILEU/S
2	4	VF	FAI3S	632961	βασιλεύσει	βασιλευσει	βασιλευσει	βασιλεύω	basileu/w				BASILEU/SEI	BASILEU/W
2	4	P		8	ἀντὶ	ἀντι	αντι	ἀντί	a)nti/			,	A)NTI\	A)NTI/
2	4	N	GSF	13634	Αστιν	αστιν	αστιν	Αστιν	Astin				*ASTIN	*ASTIN
2	4	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
2	4	VAI	AAI3S	633473	ἤρεσεν	ἠρεσεν	ηρεσεν	ἀρέσκω	a)re/skw			.	H)/RESEN	A)RE/SKW
2	4	RA	DSM	10	τῷ	τω	τω	ὁ	o(				TW=|	O(
2	4	N3V	DSM	9602	βασιλεῖ	βασιλει	βασιλει	βασιλεύς	basileu/j				BASILEI=	BASILEU/S
2	4	RA	NSN	10	τὸ	το	το	ὁ	o(				TO\	O(
2	4	N3M	NSN	17538	πρᾶγμα	πραγμα	πραγμα	πρᾶγμα	pra=gma				PRA=GMA	PRA=GMA
2	4	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
2	4	VAI	AAI3S	633473	ἐποίησεν	ἐποιησεν	εποιησεν	ποιέω	poie/w			,	E)POI/HSEN	POIE/W
2	4	D		9	οὕτως	οὑτως	ουτως	οὕτως	ou(/twj				OU(/TWS	OU(/TWS
2	5	C		4	Καὶ	και	και	καί	kai/				KAI\	KAI/
2	5	N2	NSM	9346	ἄνθρωπος	ἀνθρωπος	ανθρωπος	ἄνθρωπος	a)/nqrwpoj			.	A)/NQRWPOS	A)/NQRWPOS
2	5	V9	IAI3S	632449	ἦν	ἠν	ην	εἰμί	ei)mi/				H)=N	EI)MI/
2	5	N2	NSM	9346	Ιουδαῖος	ιουδαιος	ιουδαιος	Ἰουδαῖος	I)oudai=oj				*IOUDAI=OS	*I)OUDAI=OS
2	5	P		8	ἐν	ἐν	εν	ἐν	e)n				E)N	E)N
2	5	N	DPN	18306	Σούσοις	σουσοις	σουσοις	Σουσά	Sousa/				*SOU/SOIS	*SOUSA/
2	5	RA	DSF	10	τῇ	τη	τη	ὁ	o(				TH=|	O(
2	5	N3I	DSF	13698	πόλει	πολει	πολει	πόλις	po/lij				PO/LEI	PO/LIS
2	5	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
2	5	N3M	NSN	17538	ὄνομα	ὀνομα	ονομα	ὄνομα	o)/noma			,	O)/NOMA	O)/NOMA
2	5	RD	DSM	11	αὐτῷ	αὐτω	αυτω	αὐτός	au)to/j				AU)TW=|	AU)TO/S
2	5	N2	NSM	9346	Μαρδοχαῖος	μαρδοχαιος	μαρδοχαιος	Μαρδοχαῖος	Mardoxai=oj				*MARDOXAI=OS	*MARDOXAI=OS
2	5	RA	NSM	10	ὁ	ὁ	ο	ὁ	o(				O(	O(
2	5	RA	GSM	10	τοῦ	του	του	ὁ	o(				TOU=	O(
2	5	N2	GSM	9538	Ιαιρου	ιαιρου	ιαιρου	Ἰάϊρος	I)a/i:roj				*IAI+ROU	*IAI+ROS
2	5	RA	GSM	10	τοῦ	του	του	ὁ	o(				TOU=	O(
2	5	N	GSM	9538	Σεμειου	σεμειου	σεμειου	Σεμείας	Semei/aj				*SEMEI+OU	*SEMEI+AS
2	5	RA	GSM	10	τοῦ	του	του	ὁ	o(				TOU=	O(
2	5	N	GSM	9538	Κισαιου	κισαιου	κισαιου	Κισαιας	Kisaiaj				*KISAIOU	*KISAIAS
2	5	P		8	ἐκ	ἐκ	εκ	ἐκ	e)k				E)K	E)K
2	5	N1	GSF	13634	φυλῆς	φυλης	φυλης	φυλή	fulh/				FULH=S	FULH/
2	5	N	GSM	9538	Βενιαμιν	βενιαμιν	βενιαμιν	Βενιαμίν	Beniami/n				*BENIAMIN	*BENIAMI/N
2	6	RR	NSM	14	ὃς	ὁς	ος	ὅς	o(/j				O(\S	O(/S
2	6	V9	IAI3S	632449	ἦν	ἠν	ην	εἰμί	ei)mi/			,	H)=N	EI)MI/
2	6	A1B	NSM	9347	αἰχμάλωτος	αἰχμαλωτος	αιχμαλωτος	αἰχμάλωτος	ai)xma/lwtoj				AI)XMA/LWTOS	AI)XMA/LWTOS
2	6	P		8	ἐξ	ἐξ	εξ	ἐκ	e)k				E)C	E)K
2	6	N	GSF	13634	Ιερουσαλημ	ιερουσαλημ	ιερουσαλημ	Ἱερουσαλήμ	I(erousalh/m				*IEROUSALHM	*I)EROUSALH/M
2	6	RR	ASF	14	ἣν	ἡν	ην	ὅς	o(/j				H(\N	O(/S
2	6	VAI	AAI3S	633473	ᾐχμαλώτευσεν	ἠχμαλωτευσεν	ηχμαλωτευσεν	αἰχμαλωτεύω	ai)xmalwteu/w			,	H)|XMALW/TEUSEN	AI)XMALWTEU/W
2	6	N	NSM	9346	Ναβουχοδονοσορ	ναβουχοδονοσορ	ναβουχοδονοσορ	Ναβουχοδονοσόρ	Nabouxodonoso/r				*NABOUXODONOSOR	*NABOUXODONOSOR
2	6	N3V	NSM	9346	βασιλεὺς	βασιλευς	βασιλευς	βασιλεύς	basileu/j				BASILEU\S	BASILEU/S
2	6	N3W	GSM	9538	Βαβυλῶνος	βαβυλωνος	βαβυλωνος	Βαβυλών	Babulw/n				*BABULW=NOS	*BABULW/N
2	7	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
2	7	V9	IAI3S	632449	ἦν	ἠν	ην	εἰμί	ei)mi/			.	H)=N	EI)MI/
2	7	RD	DSM	11	τούτῳ	τουτω	τουτω	οὗτος	ou(=toj				TOU/TW|	OU(=TOS
2	7	N3D	NSN	17538	παῖς	παις	παις	παῖς	pai=j				PAI=S	PAI=S
2	7	N1	NSF	13442	θρεπτή	θρεπτη	θρεπτη	θρεπτή	qrepth/				QREPTH/	QREPTH/
2	7	N3R	NSF	13442	θυγάτηρ	θυγατηρ	θυγατηρ	θυγάτηρ	quga/thr				QUGA/THR	QUGA/THR
2	7	N	GSM	9538	Αμιναδαβ	αμιναδαβ	αμιναδαβ	Ἀμιναδάβ	A)minada/b			,	*AMINADAB	*AMINADAB
2	7	N2	GSM	9538	ἀδελφοῦ	ἀδελφου	αδελφου	ἀδελφός	a)delfo/j				A)DELFOU=	A)DELFO/S
2	7	N3	GSM	9538	πατρὸς	πατρος	πατρος	πατήρ	path/r				PATRO\S	PATH/R
2	7	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός	au)to/j				AU)TOU=	AU)TO/S
2	7	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
2	7	N3M	NSN	17538	ὄνομα	ὀνομα	ονομα	ὄνομα	o)/noma			,	O)/NOMA	O)/NOMA
2	7	RD	DSF	11	αὐτῇ	αὐτη	αυτη	αὐτός	au)to/j				AU)TH=|	AU)TO/S
2	7	N	NSF	13442	Εσθηρ	εσθηρ	εσθηρ	Εσθηρ	Esqhr				*ESQHR	*ESQHR
2	7	P		8	ἐν	ἐν	εν	ἐν	e)n				E)N	E)N
2	7	X		5	δὲ	δε	δε	δέ	de/			·	DE\	DE/
2	7	RA	DSN	10	τῷ	τω	τω	ὁ	o(				TW=|	O(
2	7	VA	AAN	306049	μεταλλάξαι	μεταλλαξαι	μεταλλαξαι	μεταλλάσσω	metalla/ssw				METALLA/CAI	A)LLA/SSW        META
2	7	RD	GSF	11	αὐτῆς	αὐτης	αυτης	αὐτός	au)to/j				AU)TH=S	AU)TO/S
2	7	RA	APM	10	τοὺς	τους	τους	ὁ	o(				TOU\S	O(
2	7	N3V	APM	9986	γονεῖς	γονεις	γονεις	γονεύς	goneu/j				GONEI=S	GONEU/S
2	7	VAI	AAI3S	633473	ἐπαίδευσεν	ἐπαιδευσεν	επαιδευσεν	παιδεύω	paideu/w				E)PAI/DEUSEN	PAIDEU/W
2	7	RD	ASF	11	αὐτὴν	αὐτην	αυτην	αὐτός	au)to/j				AU)TH\N	AU)TO/S
2	7	RD	DSM	11	ἑαυτῷ	ἑαυτω	εαυτω	ἑαυτοῦ	e(autou=				E(AUTW=|	E(AUTOU=
2	7	P		8	εἰς	εἰς	εις	εἰς	ei)j				EI)S	EI)S
2	7	N3K	ASF	13570	γυναῖκα	γυναικα	γυναικα	γυνή	gunh/				GUNAI=KA	GUNH/
2	7	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
2	7	V9	IAI3S	632449	ἦν	ἠν	ην	εἰμί	ei)mi/			·	H)=N	EI)MI/
2	7	RA	NSN	10	τὸ	το	το	ὁ	o(				TO\	O(
2	7	N2N	NSN	17538	κοράσιον	κορασιον	κορασιον	κοράσιον	kora/sion				KORA/SION	KORA/SION
2	7	A1	NSN	17539	καλὸν	καλον	καλον	καλός	kalo/j				KALO\N	KALO/S
2	7	RA	DSN	10	τῷ	τω	τω	ὁ	o(				TW=|	O(
2	7	N3E	DSN	17794	εἴδει	εἰδει	ειδει	εἶδος	ei)=doj				EI)/DEI	EI)=DOS
2	8	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
2	8	D		9	ὅτε	ὁτε	οτε	ὅτε	o(/te			.	O(/TE	O(/TE
2	8	VA	API3S	641665	ἠκούσθη	ἠκουσθη	ηκουσθη	ἀκούω	a)kou/w				H)KOU/SQH	A)KOU/W
2	8	RA	NSN	10	τὸ	το	το	ὁ	o(				TO\	O(
2	8	RA	GSM	10	τοῦ	του	του	ὁ	o(				TOU=	O(
2	8	N3V	GSM	9538	βασιλέως	βασιλεως	βασιλεως	βασιλεύς	basileu/j				BASILE/WS	BASILEU/S
2	8	N3M	NSN	17538	πρόσταγμα	προσταγμα	προσταγμα	πρόσταγμα	pro/stagma				PRO/STAGMA	PRO/STAGMA
2	8	VQI	API3P	903809	συνήχθησαν	συνηχθησαν	συνηχθησαν	συνάγω	suna/gw				SUNH/XQHSAN	A)/GW            SUN
2	8	N2N	NPN	18050	κοράσια	κορασια	κορασια	κοράσιον	kora/sion			,	KORA/SIA	KORA/SION
2	8	A1	NPN	18051	πολλὰ	πολλα	πολλα	πολύς	polu/j				POLLA\	POLU/S
2	8	P		8	εἰς	εἰς	εις	εἰς	ei)j				EI)S	EI)S
2	8	N	AS	5378	Σουσαν	σουσαν	σουσαν	Σουσαν	Sousan				*SOUSAN	*SOUSAN
2	8	RA	ASF	10	τὴν	την	την	ὁ	o(				TH\N	O(
2	8	N3I	ASF	13570	πόλιν	πολιν	πολιν	πόλις	po/lij				PO/LIN	PO/LIS
2	8	P		8	ὑπὸ	ὑπο	υπο	ὑπό	u(po/				U(PO\	U(PO/
2	8	N3	ASF	13570	χεῖρα	χειρα	χειρα	χείρ	xei/r				XEI=RA	XEI/R
2	8	N	GSM	9538	Γαι	γαι	γαι	Γαι	Gai				*GAI	*GAI
2	8	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
2	8	VCI	API3S	641665	ἤχθη	ἠχθη	ηχθη	ἄγω	a)/gw			,	H)/XQH	A)/GW
2	8	N	NSF	13442	Εσθηρ	εσθηρ	εσθηρ	Εσθηρ	Esqhr				*ESQHR	*ESQHR
2	8	P		8	πρὸς	προς	προς	πρός	pro/j				PRO\S	PRO/S
2	8	N	ASM	9474	Γαι	γαι	γαι	Γαι	Gai				*GAI	*GAI
2	8	RA	ASM	10	τὸν	τον	τον	ὁ	o(				TO\N	O(
2	8	N3K	ASM	9474	φύλακα	φυλακα	φυλακα	φύλαξ	fu/lac				FU/LAKA	FU/LAC
2	8	RA	GPF	10	τῶν	των	των	ὁ	o(				TW=N	O(
2	8	N3K	GPF	14146	γυναικῶν	γυναικων	γυναικων	γυνή	gunh/				GUNAIKW=N	GUNH/
2	9	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
2	9	VAI	AAI3S	633473	ἤρεσεν	ἠρεσεν	ηρεσεν	ἀρέσκω	a)re/skw			.	H)/RESEN	A)RE/SKW
2	9	RD	DSM	11	αὐτῷ	αὐτω	αυτω	αὐτός	au)to/j				AU)TW=|	AU)TO/S
2	9	RA	NSN	10	τὸ	το	το	ὁ	o(				TO\	O(
2	9	N2N	NSN	17538	κοράσιον	κορασιον	κορασιον	κοράσιον	kora/sion				KORA/SION	KORA/SION
2	9	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
2	9	VB	AAI3S	633473	εὗρεν	εὑρεν	ευρεν	εὑρίσκω	eu(ri/skw				EU(=REN	EU(RI/SKW
2	9	N3	ASF	13570	χάριν	χαριν	χαριν	χάρις	xa/rij				XA/RIN	XA/RIS
2	9	P		8	ἐνώπιον	ἐνωπιον	ενωπιον	ἐνώπιος	e)nw/pioj				E)NW/PION	E)NW/PION
2	9	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός	au)to/j				AU)TOU=	AU)TO/S
2	9	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
2	9	VAI	AAI3S	633473	ἔσπευσεν	ἐσπευσεν	εσπευσεν	σπεύδω	speu/dw			,	E)/SPEUSEN	SPEU/DW
2	9	RD	DSF	11	αὐτῇ	αὐτη	αυτη	αὐτός	au)to/j				AU)TH=|	AU)TO/S
2	9	VO	AAN	306049	δοῦναι	δουναι	δουναι	δίδωμι	di/dwmi				DOU=NAI	DI/DWMI
2	9	RA	ASN	10	τὸ	το	το	ὁ	o(				TO\	O(
2	9	N3M	ASN	17666	σμῆγμα	σμηγμα	σμηγμα	σμῆγμα	smh=gma				SMH=GMA	SMH=GMA
2	9	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
2	9	RA	ASF	10	τὴν	την	την	ὁ	o(				TH\N	O(
2	9	N3D	ASF	13570	μερίδα	μεριδα	μεριδα	μερίς	meri/j				MERI/DA	MERI/S
2	9	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
2	9	RA	APN	10	τὰ	τα	τα	ὁ	o(				TA\	O(
2	9	M		7	ἑπτὰ	ἑπτα	επτα	ἑπτά	e(pta/				E(PTA\	E(PTA/
2	9	N2N	APN	18178	κοράσια	κορασια	κορασια	κοράσιον	kora/sion				KORA/SIA	KORA/SION
2	9	RA	APN	10	τὰ	τα	τα	ὁ	o(				TA\	O(
2	9	VK	XMPAPN	9321921	ἀποδεδειγμένα	ἀποδεδειγμενα	αποδεδειγμενα	ἀποδείκνυμι	a)podei/knumi				A)PODEDEIGME/NA	DEIKNU/W         A)PO
2	9	RD	DSF	11	αὐτῇ	αὐτη	αυτη	αὐτός	au)to/j				AU)TH=|	AU)TO/S
2	9	P		8	ἐκ	ἐκ	εκ	ἐκ	e)k				E)K	E)K
2	9	A1	GSN	17731	βασιλικοῦ	βασιλικου	βασιλικου	βασιλικός	basiliko/j				BASILIKOU=	BASILIKO/S
2	9	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
2	9	VAI	AMI3S	637569	ἐχρήσατο	ἐχρησατο	εχρησατο	χράω	xra/w				E)XRH/SATO	XRA/W
2	9	RD	DSF	11	αὐτῇ	αὐτη	αυτη	αὐτός	au)to/j				AU)TH=|	AU)TO/S
2	9	D		9	καλῶς	καλως	καλως	καλῶς	kalw=j				KALW=S	KALW=S
2	9	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
2	9	RA	DPF	10	ταῖς	ταις	ταις	ὁ	o(				TAI=S	O(
2	9	N1A	DPF	14210	ἅβραις	ἁβραις	αβραις	ἅβρα	a(/bra				A(/BRAIS	A(/BRA
2	9	RD	GSF	11	αὐτῆς	αὐτης	αυτης	αὐτός	au)to/j				AU)TH=S	AU)TO/S
2	9	P		8	ἐν	ἐν	εν	ἐν	e)n				E)N	E)N
2	9	RA	DSM	10	τῷ	τω	τω	ὁ	o(				TW=|	O(
2	9	N3W	DSM	9602	γυναικῶνι	γυναικωνι	γυναικωνι	γυναικών	gunaikw/n				GUNAIKW=NI	GUNAIKW/N
2	10	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
2	10	D		9	οὐχ	οὐχ	ουχ	οὐ	ou)			·	OU)X	OU)
2	10	VAI	AAI3S	633473	ὑπέδειξεν	ὑπεδειξεν	υπεδειξεν	ὑποδείκνυμι	u(podei/knumi				U(PE/DEICEN	DEIKNU/W         U(PO
2	10	N	NSF	13442	Εσθηρ	εσθηρ	εσθηρ	Εσθηρ	Esqhr				*ESQHR	*ESQHR
2	10	RA	ASN	10	τὸ	το	το	ὁ	o(				TO\	O(
2	10	N3E	ASN	17666	γένος	γενος	γενος	γένος	ge/noj				GE/NOS	GE/NOS
2	10	RD	GSF	11	αὐτῆς	αὐτης	αυτης	αὐτός	au)to/j				AU)TH=S	AU)TO/S
2	10	C		4	οὐδὲ	οὐδε	ουδε	οὐδέ	ou)de/				OU)DE\	OU)DE/
2	10	RA	ASF	10	τὴν	την	την	ὁ	o(				TH\N	O(
2	10	N3D	ASF	13570	πατρίδα	πατριδα	πατριδα	πατρίς	patri/j				PATRI/DA	PATRI/S
2	10	RA	NSM	10	ὁ	ὁ	ο	ὁ	o(				O(	O(
2	10	X		5	γὰρ	γαρ	γαρ	γάρ	ga/r			,	GA\R	GA/R
2	10	N2	NSM	9346	Μαρδοχαῖος	μαρδοχαιος	μαρδοχαιος	Μαρδοχαῖος	Mardoxai=oj				*MARDOXAI=OS	*MARDOXAI=OS
2	10	VAI	AMI3S	637569	ἐνετείλατο	ἐνετειλατο	ενετειλατο	ἐντέλλομαι	e)nte/llomai				E)NETEI/LATO	TE/LLW           E)N
2	10	RD	DSF	11	αὐτῇ	αὐτη	αυτη	αὐτός	au)to/j				AU)TH=|	AU)TO/S
2	10	D		9	μὴ	μη	μη	μή	mh/				MH\	MH/
