1	1	N2	NPM	9858	Λόγοι	λογοι	λογοι	λόγος	lo/goj				LO/GOI	LO/GOS
2	9	RA	ASM	10	τὸν	τον	τον	ὁ	o(				TO\N	O(
2	9	N2	ASM	9474	καρπὸν	καρπον	καρπον	καρπός	karpo/j				KARPO\N	KARPO/S
2	9	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός	au)to/j				AU)TOU=	AU)TO/S
2	9	D		9	ἐπάνωθεν	ἐπανωθεν	επανωθεν	ἐπάνωθεν	e)pa/nwqen				E)PA/NWQEN	E)PA/NWQEN
2	9	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
2	9	RA	APF	10	τὰς	τας	τας	ὁ	o(				TA\S	O(
2	9	N1S	APF	14082	ῥίζας	ῥιζας	ριζας	ῥίζα	r(i/za				R(I/ZAS	R(I/ZA
2	9	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός	au)to/j				AU)TOU=	AU)TO/S
2	9	P		8	ὑποκάτωθεν	ὑποκατωθεν	υποκατωθεν	ὑποκάτωθεν	u(poka/twqen			·	U(POKA/TWQEN	U(POKA/TWQEN
2	10	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
2	10	RP	NS	13	ἐγὼ	ἐγω	εγω	ἐγώ	e)gw/				E)GW\	E)GW/
2	10	VBI	AAI1S	600705	ἀνήγαγον	ἀνηγαγον	ανηγαγον	ἀνάγω	a)na/gw				A)NH/GAGON	A)/GW            A)NA
2	10	RP	AP	13	ὑμᾶς	ὑμας	υμας	ὑμᾶς	u(ma=j				U(MA=S	SU/
2	10	P		8	ἐκ	ἐκ	εκ	ἐκ	e)k				E)K	E)K
2	10	N1	GSF	13634	γῆς	γης	γης	γῆ	gh=				GH=S	GH=
2	10	N2	GSF	13634	Αἰγύπτου	αἰγυπτου	αιγυπτου	Αἴγυπτος	Ai)/guptoj				*AI)GU/PTOU	*AI)/GUPTOS
2	10	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
2	10	VBI	AAI1S	600705	περιήγαγον	περιηγαγον	περιηγαγον	περιάγω	peria/gw				PERIH/GAGON	A)/GW            PERI
2	10	RP	AP	13	ὑμᾶς	ὑμας	υμας	ὑμᾶς	u(ma=j				U(MA=S	SU/
2	10	P		8	ἐν	ἐν	εν	ἐν	e)n				E)N	E)N
2	10	RA	DSF	10	τῇ	τη	τη	ὁ	o(				TH=|	O(
2	10	N2	DSF	13698	ἐρήμῳ	ἐρημω	ερημω	ἔρημος	e)/rhmoj				E)RH/MW|	E)/RHMOS
2	10	M		7	τεσσαράκοντα	τεσσαρακοντα	τεσσαρακοντα	τεσσαράκοντα	tessara/konta				TESSARA/KONTA	TESSARA/KONTA
2	10	N3E	APN	18178	ἔτη	ἐτη	ετη	ἔτος	e)/toj				E)/TH	E)/TOS
2	10	RA	GSN	10	τοῦ	του	του	ὁ	o(				TOU=	O(
2	10	VA	AAN	306049	κατακληρονομῆσαι	κατακληρονομησαι	κατακληρονομησαι	κατακληρονομέω	kataklhronome/w				KATAKLHRONOMH=SAI	KLHRONOME/W      KATA
2	10	RA	ASF	10	τὴν	την	την	ὁ	o(				TH\N	O(
2	10	N1	ASF	13570	γῆν	γην	γην	γῆ	gh=				GH=N	GH=
2	10	RA	GPM	10	τῶν	των	των	ὁ	o(				TW=N	O(
2	10	N2	GPM	10050	Αμορραίων	αμορραιων	αμορραιων	Ἀμορραῖος	A)morrai=oj			·	*AMORRAI/WN	*A)MORRAI=OS
2	11	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
2	11	VBI	AAI1S	600705	ἔλαβον	ἐλαβον	ελαβον	λαμβάνω	lamba/nw				E)/LABON	LAMBA/NW
2	11	P		8	ἐκ	ἐκ	εκ	ἐκ	e)k				E)K	E)K
2	11	RA	GPM	10	τῶν	των	των	ὁ	o(				TW=N	O(
2	11	N2	GPM	10050	υἱῶν	υἱων	υιων	υἱός	ui(o/j				UI(W=N	UI(O/S
2	11	RP	GP	13	ὑμῶν	ὑμων	υμων	ὑμῶν	u(mw=n				U(MW=N	SU/
2	11	P		8	εἰς	εἰς	εις	εἰς	ei)j				EI)S	EI)S
2	11	N1M	APM	9986	προφήτας	προφητας	προφητας	προφήτης	profh/thj				PROFH/TAS	PROFH/THS
2	11	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
2	11	P		8	ἐκ	ἐκ	εκ	ἐκ	e)k				E)K	E)K
2	11	RA	GPM	10	τῶν	των	των	ὁ	o(				TW=N	O(
2	11	N2	GPM	10050	νεανίσκων	νεανισκων	νεανισκων	νεανίσκος	neani/skoj				NEANI/SKWN	NEANI/SKOS
2	11	RP	GP	13	ὑμῶν	ὑμων	υμων	ὑμῶν	u(mw=n				U(MW=N	SU/
2	11	P		8	εἰς	εἰς	εις	εἰς	ei)j				EI)S	EI)S
2	11	N2	ASM	9474	ἁγιασμόν	ἁγιασμον	αγιασμον	ἁγιασμός	a(giasmo/j			·	A(GIASMO/N	A(GIASMO/S
2	11	D		9	μὴ	μη	μη	μή	mh/				MH\	MH/
2	11	D		9	οὐκ	οὐκ	ουκ	οὐ	ou)				OU)K	OU)
2	11	V9	PAI3S	631937	ἔστιν	ἐστιν	εστιν	εἰμί	ei)mi/				E)/STIN	EI)MI/
2	11	RD	NPN	11	ταῦτα	ταυτα	ταυτα	οὗτος	ou(=toj			,	TAU=TA	OU(=TOS
2	11	N2	NPM	9858	υἱοὶ	υἱοι	υιοι	υἱός	ui(o/j				UI(OI\	UI(O/S
2	11	N	GSM	9538	Ισραηλ	ισραηλ	ισραηλ	Ἰσραήλ	I)srah/l			;	*ISRAHL	*I)SRAH/L
2	11	V1	PAI3S	631937	λέγει	λεγει	λεγει	λέγω	le/gw				LE/GEI	LE/GW
2	11	N2	NSM	9346	κύριος	κυριος	κυριος	κύριος	ku/rioj			.	KU/RIOS	KU/RIOS
2	12	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
2	12	V1I	IAI2P	894593	ἐποτίζετε	ἐποτιζετε	εποτιζετε	ποτίζω	poti/zw				E)POTI/ZETE	POTI/ZW
2	12	RA	APM	10	τοὺς	τους	τους	ὁ	o(				TOU\S	O(
2	12	VT	XMPAPM	5127617	ἡγιασμένους	ἡγιασμενους	ηγιασμενους	ἁγιάζω	a(gia/zw				H(GIASME/NOUS	A(GIA/ZW
2	12	N2	ASM	9474	οἶνον	οἰνον	οινον	οἶνος	oi)=noj				OI)=NON	OI)=NOS
2	12	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
2	12	RA	DPM	10	τοῖς	τοις	τοις	ὁ	o(				TOI=S	O(
2	12	N1M	DPM	10114	προφήταις	προφηταις	προφηταις	προφήτης	profh/thj				PROFH/TAIS	PROFH/THS
2	12	V1I	IMI2P	898689	ἐνετέλλεσθε	ἐνετελλεσθε	ενετελλεσθε	ἐντέλλομαι	e)nte/llomai				E)NETE/LLESQE	TE/LLOMAI        E)N
2	12	V1	PAPNPM	5055937	λέγοντες	λεγοντες	λεγοντες	λέγω	le/gw				LE/GONTES	LE/GW
2	12	D		9	Οὐ	οὐ	ου	οὐ	ou)				OU)	OU)
2	12	D		9	μὴ	μη	μη	μή	mh/				MH\	MH/
2	12	VA	AAS2P	895745	προφητεύσητε	προφητευσητε	προφητευσητε	προφητεύω	profhteu/w			.	PROFHTEU/SHTE	PROFHTEU/W
2	13	P		8	διὰ	δια	δια	διά	dia/				DIA\	DIA/
2	13	RD	ASN	11	τοῦτο	τουτο	τουτο	οὗτος	ou(=toj				TOU=TO	OU(=TOS
2	13	I		6	ἰδοὺ	ἰδου	ιδου	ἰδού	i)dou/				I)DOU\	I)DOU/
2	13	RP	NS	13	ἐγὼ	ἐγω	εγω	ἐγώ	e)gw/				E)GW\	E)GW/
2	13	V1	PAI1S	599169	κυλίω	κυλιω	κυλιω	κυλίω	kuli/w				KULI/W	KULI/W
2	13	P		8	ὑποκάτω	ὑποκατω	υποκατω	ὑποκάτω	u(poka/tw				U(POKA/TW	U(POKA/TW
2	13	RP	GP	13	ὑμῶν	ὑμων	υμων	ὑμῶν	u(mw=n			,	U(MW=N	SU/
2	13	RR	ASM	14	ὃν	ὁν	ον	ὅς	o(/j				O(\N	O(/S
2	13	N2	ASM	9474	τρόπον	τροπον	τροπον	τρόπος	tro/poj				TRO/PON	TRO/POS
2	13	V1	PPI3S	640129	κυλίεται	κυλιεται	κυλιεται	κυλίω	kuli/w				KULI/ETAI	KULI/W
2	13	RA	NSF	10	ἡ	ἡ	η	ὁ	o(				H(	O(
2	13	N1S	NSF	13442	ἅμαξα	ἁμαξα	αμαξα	ἅμαξα	a(/maca				A(/MACA	A(/MACA
2	13	RA	NSF	10	ἡ	ἡ	η	ὁ	o(				H(	O(
2	13	V1	PAPNSF	6890945	γέμουσα	γεμουσα	γεμουσα	γέμω	ge/mw				GE/MOUSA	GE/MW
2	13	N1	GSF	13634	καλάμης	καλαμης	καλαμης	καλάμη	kala/mh			·	KALA/MHS	KALA/MH
2	14	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
2	14	VF2	FMI3S	637057	ἀπολεῖται	ἀπολειται	απολειται	ἀπόλλυμι	a)po/llumi				A)POLEI=TAI	O)LLU/W          A)PO
2	14	N1	NSF	13442	φυγὴ	φυγη	φυγη	φυγή	fugh/				FUGH\	FUGH/
2	14	P		8	ἐκ	ἐκ	εκ	ἐκ	e)k				E)K	E)K
2	14	N3V	GSM	9538	δρομέως	δρομεως	δρομεως	δρομεύς	dromeu/j			,	DROME/WS	DROMEU/S
2	14	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
2	14	RA	NSM	10	ὁ	ὁ	ο	ὁ	o(				O(	O(
2	14	A1A	NSM	9347	κραταιὸς	κραταιος	κραταιος	κραταιός	krataio/j				KRATAIO\S	KRATAIO/S
2	14	D		9	οὐ	οὐ	ου	οὐ	ou)				OU)	OU)
2	14	D		9	μὴ	μη	μη	μή	mh/				MH\	MH/
2	14	VA	AAS3S	633601	κρατήσῃ	κρατηση	κρατηση	κρατέω	krate/w				KRATH/SH|	KRATE/W
2	14	RA	GSF	10	τῆς	της	της	ὁ	o(				TH=S	O(
2	14	N3U	GSF	13634	ἰσχύος	ἰσχυος	ισχυος	ἰσχύς	i)sxu/j				I)SXU/OS	I)SXU/S
2	14	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός	au)to/j			,	AU)TOU=	AU)TO/S
2	14	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
2	14	RA	NSM	10	ὁ	ὁ	ο	ὁ	o(				O(	O(
2	14	N1M	NSM	9346	μαχητὴς	μαχητης	μαχητης	μαχητής	maxhth/j				MAXHTH\S	MAXHTH/S
2	14	D		9	οὐ	οὐ	ου	οὐ	ou)				OU)	OU)
2	14	D		9	μὴ	μη	μη	μή	mh/				MH\	MH/
2	14	VA	AAS3S	633601	σώσῃ	σωση	σωση	σώζω	sw/zw				SW/SH|	SW/ZW
2	14	RA	ASF	10	τὴν	την	την	ὁ	o(				TH\N	O(
2	14	N1	ASF	13570	ψυχὴν	ψυχην	ψυχην	ψυχή	yuxh/				YUXH\N	YUXH/
2	14	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός	au)to/j			,	AU)TOU=	AU)TO/S
2	15	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
2	15	RA	NSM	10	ὁ	ὁ	ο	ὁ	o(				O(	O(
2	15	N1M	NSM	9346	τοξότης	τοξοτης	τοξοτης	τοξότης	toco/thj				TOCO/THS	TOCO/THS
2	15	D		9	οὐ	οὐ	ου	οὐ	ou)				OU)	OU)
2	15	D		9	μὴ	μη	μη	μή	mh/				MH\	MH/
2	15	VH	AAS3S	633601	ὑποστῇ	ὑποστη	υποστη	ὑφίστημι	u(fi/sthmi			,	U(POSTH=|	I(/STHMI         U(PO
2	15	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
2	15	RA	NSM	10	ὁ	ὁ	ο	ὁ	o(				O(	O(
2	15	A3U	NSM	9347	ὀξὺς	ὀξυς	οξυς	ὀξύς	o)cu/j				O)CU\S	O)CU/S
2	15	RA	DPM	10	τοῖς	τοις	τοις	ὁ	o(				TOI=S	O(
2	15	N3D	DPM	10114	ποσὶν	ποσιν	ποσιν	πούς	pou/j				POSI\N	POU/S
2	15	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός	au)to/j				AU)TOU=	AU)TO/S
2	15	D		9	οὐ	οὐ	ου	οὐ	ou)				OU)	OU)
2	15	D		9	μὴ	μη	μη	μή	mh/				MH\	MH/
2	15	VC	APS3S	641793	διασωθῇ	διασωθη	διασωθη	διασώζω	diasw/zw			,	DIASWQH=|	SW/ZW            DIA
2	15	C		4	οὐδὲ	οὐδε	ουδε	οὐδέ	ou)de/				OU)DE\	OU)DE/
2	15	RA	NSM	10	ὁ	ὁ	ο	ὁ	o(				O(	O(
2	15	N3V	NSM	9346	ἱππεὺς	ἱππευς	ιππευς	ἱππεύς	i(ppeu/j				I(PPEU\S	I(PPEU/S
2	15	D		9	οὐ	οὐ	ου	οὐ	ou)				OU)	OU)
2	15	D		9	μὴ	μη	μη	μή	mh/				MH\	MH/
2	15	VA	AAS3S	633601	σώσῃ	σωση	σωση	σώζω	sw/zw				SW/SH|	SW/ZW
2	15	RA	ASF	10	τὴν	την	την	ὁ	o(				TH\N	O(
2	15	N1	ASF	13570	ψυχὴν	ψυχην	ψυχην	ψυχή	yuxh/				YUXH\N	YUXH/
2	15	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός	au)to/j			,	AU)TOU=	AU)TO/S
2	16	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
2	16	VF	FAI3S	632961	εὑρήσει	εὑρησει	ευρησει	εὑρίσκω	eu(ri/skw				EU(RH/SEI	EU(RI/SKW
2	16	RA	ASF	10	τὴν	την	την	ὁ	o(				TH\N	O(
2	16	N1A	ASF	13570	καρδίαν	καρδιαν	καρδιαν	καρδία	kardi/a				KARDI/AN	KARDI/A
2	16	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός	au)to/j				AU)TOU=	AU)TO/S
2	16	P		8	ἐν	ἐν	εν	ἐν	e)n				E)N	E)N
2	16	N1A	DPF	14210	δυναστείαις	δυναστειαις	δυναστειαις	δυναστεία	dunastei/a			,	DUNASTEI/AIS	DUNASTEI/A
2	16	RA	NSM	10	ὁ	ὁ	ο	ὁ	o(				O(	O(
2	16	A1	NSM	9347	γυμνὸς	γυμνος	γυμνος	γυμνός	gumno/j				GUMNO\S	GUMNO/S
2	16	VF	FMI3S	637057	διώξεται	διωξεται	διωξεται	διώκω	diw/kw				DIW/CETAI	DIW/KW
2	16	P		8	ἐν	ἐν	εν	ἐν	e)n				E)N	E)N
2	16	RD	DSF	11	ἐκείνῃ	ἐκεινη	εκεινη	ἐκεῖνος	e)kei=noj				E)KEI/NH|	E)KEI=NOS
2	16	RA	DSF	10	τῇ	τη	τη	ὁ	o(				TH=|	O(
2	16	N1A	DSF	13698	ἡμέρᾳ	ἡμερα	ημερα	ἡμέρα	h(me/ra			,	H(ME/RA|	H(ME/RA
2	16	V1	PAI3S	631937	λέγει	λεγει	λεγει	λέγω	le/gw				LE/GEI	LE/GW
2	16	N2	NSM	9346	κύριος	κυριος	κυριος	κύριος	ku/rioj			.	KU/RIOS	KU/RIOS
3	1	VA	AAD2P	895681	Ἀκούσατε	ἀκουσατε	ακουσατε	ἀκούω	a)kou/w				A)KOU/SATE	A)KOU/W
3	1	RA	ASM	10	τὸν	τον	τον	ὁ	o(				TO\N	O(
3	1	N2	ASM	9474	λόγον	λογον	λογον	λόγος	lo/goj				LO/GON	LO/GOS
3	1	RD	ASM	11	τοῦτον	τουτον	τουτον	οὗτος	ou(=toj			,	TOU=TON	OU(=TOS
3	1	RR	ASM	14	ὃν	ὁν	ον	ὅς	o(/j				O(\N	O(/S
3	1	VAI	AAI3S	633473	ἐλάλησεν	ἐλαλησεν	ελαλησεν	λαλέω	lale/w				E)LA/LHSEN	LALE/W
3	1	N2	NSM	9346	κύριος	κυριος	κυριος	κύριος	ku/rioj				KU/RIOS	KU/RIOS
3	1	P		8	ἐφ	ἐφ	εφ	ἐπί	e)pi/				E)F'	E)PI/
3	1	RP	AP	13	ὑμᾶς	ὑμας	υμας	ὑμᾶς	u(ma=j			,	U(MA=S	SU/
3	1	N2	NSM	9346	οἶκος	οἰκος	οικος	οἶκος	oi)=koj				OI)=KOS	OI)=KOS
3	1	N	GSM	9538	Ισραηλ	ισραηλ	ισραηλ	Ἰσραήλ	I)srah/l			,	*ISRAHL	*I)SRAH/L
3	1	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
3	1	P		8	κατὰ	κατα	κατα	κατά	kata/				KATA\	KATA/
3	1	A1S	GSF	13635	πάσης	πασης	πασης	πᾶς	pa=j				PA/SHS	PA=S
3	1	N1	GSF	13634	φυλῆς	φυλης	φυλης	φυλή	fulh/			,	FULH=S	FULH/
3	1	RR	GSF	14	ἧς	ἡς	ης	ὅς	o(/j				H(=S	O(/S
3	1	VBI	AAI1S	600705	ἀνήγαγον	ἀνηγαγον	ανηγαγον	ἀνάγω	a)na/gw				A)NH/GAGON	A)/GW            A)NA
3	1	P		8	ἐκ	ἐκ	εκ	ἐκ	e)k				E)K	E)K
3	1	N1	GSF	13634	γῆς	γης	γης	γῆ	gh=				GH=S	GH=
3	1	N2	GSF	13634	Αἰγύπτου	αἰγυπτου	αιγυπτου	Αἴγυπτος	Ai)/guptoj			,	*AI)GU/PTOU	*AI)/GUPTOS
3	1	V1	PAPNSM	4793793	λέγων	λεγων	λεγων	λέγω	le/gw				LE/GWN	LE/GW
3	2	D		9	Πλὴν	πλην	πλην	πλήν	plh/n				PLH\N	PLH/N
3	2	RP	AP	13	ὑμᾶς	ὑμας	υμας	ὑμᾶς	u(ma=j				U(MA=S	SU/
3	2	VZI	AAI1S	600705	ἔγνων	ἐγνων	εγνων	γινώσκω	ginw/skw				E)/GNWN	GIGNW/SKW
3	2	P		8	ἐκ	ἐκ	εκ	ἐκ	e)k				E)K	E)K
3	2	A1S	GPF	14147	πασῶν	πασων	πασων	πᾶς	pa=j				PASW=N	PA=S
3	2	N1	GPF	14146	φυλῶν	φυλων	φυλων	φυλή	fulh/				FULW=N	FULH/
3	2	RA	GSF	10	τῆς	της	της	ὁ	o(				TH=S	O(
3	2	N1	GSF	13634	γῆς	γης	γης	γῆ	gh=			·	GH=S	GH=
3	2	P		8	διὰ	δια	δια	διά	dia/				DIA\	DIA/
3	2	RD	ASN	11	τοῦτο	τουτο	τουτο	οὗτος	ou(=toj				TOU=TO	OU(=TOS
3	2	VF	FAI1S	600193	ἐκδικήσω	ἐκδικησω	εκδικησω	ἐκδικέω	e)kdike/w				E)KDIKH/SW	DIKE/W           E)K
3	2	P		8	ἐφ	ἐφ	εφ	ἐπί	e)pi/				E)F'	E)PI/
3	2	RP	AP	13	ὑμᾶς	ὑμας	υμας	ὑμᾶς	u(ma=j				U(MA=S	SU/
3	2	A1S	APF	14083	πάσας	πασας	πασας	πᾶς	pa=j				PA/SAS	PA=S
3	2	RA	APF	10	τὰς	τας	τας	ὁ	o(				TA\S	O(
3	2	N1A	APF	14082	ἁμαρτίας	ἁμαρτιας	αμαρτιας	ἁμαρτία	a(marti/a				A(MARTI/AS	A(MARTI/A
3	2	RP	GP	13	ὑμῶν	ὑμων	υμων	ὑμῶν	u(mw=n			.	U(MW=N	SU/
3	3	C		4	εἰ	εἰ	ει	εἰ	ei)				EI)	EI)
3	3	VF	FMI3P	899201	πορεύσονται	πορευσονται	πορευσονται	πορεύομαι	poreu/omai				POREU/SONTAI	POREU/OMAI
3	3	M		7	δύο	δυο	δυο	δύο	du/o				DU/O	DU/O
3	3	P		8	ἐπὶ	ἐπι	επι	ἐπί	e)pi/				E)PI\	E)PI/
3	3	RA	ASN	10	τὸ	το	το	ὁ	o(				TO\	O(
3	3	RD	ASN	11	αὐτὸ	αὐτο	αυτο	αὐτός	au)to/j				AU)TO\	AU)TO/S
3	3	D		9	καθόλου	καθολου	καθολου	καθόλου	kaqo/lou				KAQO/LOU	KAQO/LOU
3	3	C		4	ἐὰν	ἐαν	εαν	ἐάν	e)a/n				E)A\N	E)A/N
3	3	D		9	μὴ	μη	μη	μή	mh/				MH\	MH/
3	3	VA	AAS3P	895745	γνωρίσωσιν	γνωρισωσιν	γνωρισωσιν	γνωρίζω	gnwri/zw				GNWRI/SWSIN	GNWRI/ZW
3	3	RD	APM	11	ἑαυτούς	ἑαυτους	εαυτους	ἑαυτοῦ	e(autou=			;	E(AUTOU/S	E(AUTOU=
3	4	C		4	εἰ	εἰ	ει	εἰ	ei)				EI)	EI)
3	4	VF	FMI3S	637057	ἐρεύξεται	ἐρευξεται	ερευξεται	ἐρεύγομαι	e)reu/gomai				E)REU/CETAI	E)REU/GOMAI
3	4	N3W	NSM	9346	λέων	λεων	λεων	λέων	le/wn				LE/WN	LE/WN
3	4	P		8	ἐκ	ἐκ	εκ	ἐκ	e)k				E)K	E)K
3	4	RA	GSM	10	τοῦ	του	του	ὁ	o(				TOU=	O(
3	4	N2	GSM	9538	δρυμοῦ	δρυμου	δρυμου	δρυμός	drumo/j				DRUMOU=	DRUMO/S
3	4	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός	au)to/j				AU)TOU=	AU)TO/S
3	4	N1A	ASF	13570	θήραν	θηραν	θηραν	θήρα	qh/ra				QH/RAN	QH/RA
3	4	D		9	οὐκ	οὐκ	ουκ	οὐ	ou)				OU)K	OU)
3	4	V1	PAPNSM	4793793	ἔχων	ἐχων	εχων	ἔχω	e)/xw			;	E)/XWN	E)/XW
3	4	C		4	εἰ	εἰ	ει	εἰ	ei)				EI)	EI)
3	4	VF	FAI3S	632961	δώσει	δωσει	δωσει	δίδωμι	di/dwmi				DW/SEI	DI/DWMI
3	4	N2	NSM	9346	σκύμνος	σκυμνος	σκυμνος	σκύμνος	sku/mnoj				SKU/MNOS	SKU/MNOS
3	4	N1	ASF	13570	φωνὴν	φωνην	φωνην	φωνή	fwnh/				FWNH\N	FWNH/
3	4	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός	au)to/j				AU)TOU=	AU)TO/S
3	4	P		8	ἐκ	ἐκ	εκ	ἐκ	e)k				E)K	E)K
3	4	RA	GSF	10	τῆς	της	της	ὁ	o(				TH=S	O(
3	4	N1A	GSF	13634	μάνδρας	μανδρας	μανδρας	μάνδρα	ma/ndra				MA/NDRAS	MA/NDRA
3	4	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός	au)to/j				AU)TOU=	AU)TO/S
3	4	D		9	καθόλου	καθολου	καθολου	καθόλου	kaqo/lou				KAQO/LOU	KAQO/LOU
3	4	C		4	ἐὰν	ἐαν	εαν	ἐάν	e)a/n				E)A\N	E)A/N
3	4	D		9	μὴ	μη	μη	μή	mh/				MH\	MH/
3	4	VA	AAS3S	633601	ἁρπάσῃ	ἁρπαση	αρπαση	ἁρπάζω	a(rpa/zw				A(RPA/SH|	A(RPA/ZW
3	4	RI	ASN	12	τι	τι	τι	τις	tij			;	TI	TIS
3	5	C		4	εἰ	εἰ	ει	εἰ	ei)				EI)	EI)
3	5	VF2	FMI3S	637057	πεσεῖται	πεσειται	πεσειται	πίπτω	pi/ptw				PESEI=TAI	PI/PTW
3	5	N2N	NSN	17538	ὄρνεον	ὀρνεον	ορνεον	ὄρνεον	o)/rneon				O)/RNEON	O)/RNEON
3	5	P		8	ἐπὶ	ἐπι	επι	ἐπί	e)pi/				E)PI\	E)PI/
3	5	RA	ASF	10	τὴν	την	την	ὁ	o(				TH\N	O(
3	5	N1	ASF	13570	γῆν	γην	γην	γῆ	gh=				GH=N	GH=
3	5	P		8	ἄνευ	ἀνευ	ανευ	ἄνευ	a)/neu				A)/NEU	A)/NEU
3	5	N1M	GSM	9538	ἰξευτοῦ	ἰξευτου	ιξευτου	ἰξευτής	i)ceuth/j			;	I)CEUTOU=	I)CEUTH/S
3	5	C		4	εἰ	εἰ	ει	εἰ	ei)				EI)	EI)
3	5	VC	FPI3S	641153	σχασθήσεται	σχασθησεται	σχασθησεται	σχάζω	sxa/zw				SXASQH/SETAI	SXA/ZW
3	5	N3D	NSF	13442	παγὶς	παγις	παγις	παγίς	pagi/j				PAGI\S	PAGI/S
3	5	P		8	ἐπὶ	ἐπι	επι	ἐπί	e)pi/				E)PI\	E)PI/
3	5	RA	GSF	10	τῆς	της	της	ὁ	o(				TH=S	O(
3	5	N1	GSF	13634	γῆς	γης	γης	γῆ	gh=				GH=S	GH=
3	5	P		8	ἄνευ	ἀνευ	ανευ	ἄνευ	a)/neu				A)/NEU	A)/NEU
3	5	RA	GSN	10	τοῦ	του	του	ὁ	o(				TOU=	O(
3	5	V1	PAN	304513	συλλαβεῖν	συλλαβειν	συλλαβειν	συλλαμβάνω	sullamba/nw				SULLABEI=N	LAMBA/NW         SUN
3	5	RI	ASN	12	τι	τι	τι	τις	tij			;	TI	TIS
3	6	C		4	εἰ	εἰ	ει	εἰ	ei)				EI)	EI)
3	6	VF	FAI3S	632961	φωνήσει	φωνησει	φωνησει	φωνέω	fwne/w				FWNH/SEI	FWNE/W
3	6	N3G	NSF	13442	σάλπιγξ	σαλπιγξ	σαλπιγξ	σάλπιγξ	sa/lpigc				SA/LPIGC	SA/LPIGC
3	6	P		8	ἐν	ἐν	εν	ἐν	e)n				E)N	E)N
3	6	N3I	DSF	13698	πόλει	πολει	πολει	πόλις	po/lij				PO/LEI	PO/LIS
3	6	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
3	6	N2	NSM	9346	λαὸς	λαος	λαος	λαός	lao/j				LAO\S	LAO/S
3	6	D		9	οὐ	οὐ	ου	οὐ	ou)				OU)	OU)
3	6	VC	FPI3S	641153	πτοηθήσεται	πτοηθησεται	πτοηθησεται	πτοέω	ptoe/w			;	PTOHQH/SETAI	PTOE/W
3	6	C		4	εἰ	εἰ	ει	εἰ	ei)				EI)	EI)
3	6	V9	FMI3S	637057	ἔσται	ἐσται	εσται	εἰμί	ei)mi/				E)/STAI	EI)MI/
3	6	N1A	NSF	13442	κακία	κακια	κακια	κακία	kaki/a				KAKI/A	KAKI/A
3	6	P		8	ἐν	ἐν	εν	ἐν	e)n				E)N	E)N
3	6	N3I	DSF	13698	πόλει	πολει	πολει	πόλις	po/lij				PO/LEI	PO/LIS
3	6	RR	ASF	14	ἣν	ἡν	ην	ὅς	o(/j				H(\N	O(/S
3	6	N2	NSM	9346	κύριος	κυριος	κυριος	κύριος	ku/rioj				KU/RIOS	KU/RIOS
3	6	D		9	οὐκ	οὐκ	ουκ	οὐ	ou)				OU)K	OU)
3	6	VAI	AAI3S	633473	ἐποίησεν	ἐποιησεν	εποιησεν	ποιέω	poie/w			;	E)POI/HSEN	POIE/W
3	7	C		4	διότι	διοτι	διοτι	διότι	dio/ti				DIO/TI	DIO/TI
3	7	D		9	οὐ	οὐ	ου	οὐ	ou)				OU)	OU)
3	7	D		9	μὴ	μη	μη	μή	mh/				MH\	MH/
3	7	VA	AAS3S	633601	ποιήσῃ	ποιηση	ποιηση	ποιέω	poie/w				POIH/SH|	POIE/W
3	7	N2	NSM	9346	κύριος	κυριος	κυριος	κύριος	ku/rioj				KU/RIOS	KU/RIOS
3	7	RA	NSM	10	ὁ	ὁ	ο	ὁ	o(				O(	O(
3	7	N2	NSM	9346	θεὸς	θεος	θεος	θεός	qeo/j				QEO\S	QEO/S
3	7	N3M	ASN	17666	πρᾶγμα	πραγμα	πραγμα	πρᾶγμα	pra=gma			,	PRA=GMA	PRA=GMA
3	7	C		4	ἐὰν	ἐαν	εαν	ἐάν	e)a/n				E)A\N	E)A/N
