1	1	N3M	NPN	18050	Ῥήματα	ῥηματα	ρηματα	ῥῆμα	r(h=ma				R(H/MATA	R(H=MA
3	11	P		8	ἐν	ἐν	εν	ἐν	e)n				E)N	E)N
3	11	N1A	DSF	13698	καρδίᾳ	καρδια	καρδια	καρδία	kardi/a				KARDI/A|	KARDI/A
3	11	RD	GPM	11	αὐτῶν	αὐτων	αυτων	αὐτός	au)to/j			,	AU)TW=N	AU)TO/S
3	11	C		4	ὅπως	ὁπως	οπως	ὅπως	o(/pwj				O(/PWS	O(/PWS
3	11	D		9	μὴ	μη	μη	μή	mh/				MH\	MH/
3	11	VB	AAS3S	633601	εὕρῃ	εὑρη	ευρη	εὑρίσκω	eu(ri/skw				EU(/RH|	EU(RI/SKW
3	11	RA	NSM	10	ὁ	ὁ	ο	ὁ	o(				O(	O(
3	11	N2	NSM	9346	ἄνθρωπος	ἀνθρωπος	ανθρωπος	ἄνθρωπος	a)/nqrwpoj				A)/NQRWPOS	A)/NQRWPOS
3	11	RA	ASN	10	τὸ	το	το	ὁ	o(				TO\	O(
3	11	N3M	ASN	17666	ποίημα	ποιημα	ποιημα	ποίημα	poi/hma			,	POI/HMA	POI/HMA
3	11	RR	ASN	14	ὃ	ὁ	ο	ὅς	o(/j				O(\	O(/S
3	11	VAI	AAI3S	633473	ἐποίησεν	ἐποιησεν	εποιησεν	ποιέω	poie/w				E)POI/HSEN	POIE/W
3	11	RA	NSM	10	ὁ	ὁ	ο	ὁ	o(				O(	O(
3	11	N2	NSM	9346	θεός	θεος	θεος	θεός	qeo/j			,	QEO/S	QEO/S
3	11	P		8	ἀπ	ἀπ	απ	ἀπό	a)po/				A)P'	A)PO/
3	11	N1	GSF	13634	ἀρχῆς	ἀρχης	αρχης	ἀρχή	a)rxh/				A)RXH=S	A)RXH/
3	11	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
3	11	P		8	μέχρι	μεχρι	μεχρι	μέχρι	me/xri				ME/XRI	ME/XRI
3	11	N3E	GSN	17730	τέλους	τελους	τελους	τέλος	te/loj			.	TE/LOUS	TE/LOS
3	12	VZI	AAI1S	600705	ἔγνων	ἐγνων	εγνων	γινώσκω	ginw/skw				E)/GNWN	GIGNW/SKW
3	12	C		4	ὅτι	ὁτι	οτι	ὅτι	o(/ti				O(/TI	O(/TI
3	12	D		9	οὐκ	οὐκ	ουκ	οὐ	ou)				OU)K	OU)
3	12	V9	PAI3S	631937	ἔστιν	ἐστιν	εστιν	εἰμί	ei)mi/				E)/STIN	EI)MI/
3	12	A1	ASM	9475	ἀγαθὸν	ἀγαθον	αγαθον	ἀγαθός	a)gaqo/j				A)GAQO\N	A)GAQO/S
3	12	P		8	ἐν	ἐν	εν	ἐν	e)n				E)N	E)N
3	12	RD	DPM	11	αὐτοῖς	αὐτοις	αυτοις	αὐτός	au)to/j				AU)TOI=S	AU)TO/S
3	12	C		4	εἰ	εἰ	ει	εἰ	ei)				EI)	EI)
3	12	D		9	μὴ	μη	μη	μή	mh/				MH\	MH/
3	12	RA	GSN	10	τοῦ	του	του	ὁ	o(				TOU=	O(
3	12	VC	APN	314241	εὐφρανθῆναι	εὐφρανθηναι	ευφρανθηναι	εὐφραίνω	eu)frai/nw				EU)FRANQH=NAI	EU)FRAI/NW
3	12	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
3	12	RA	GSN	10	τοῦ	του	του	ὁ	o(				TOU=	O(
3	12	V2	PAN	304513	ποιεῖν	ποιειν	ποιειν	ποιέω	poie/w				POIEI=N	POIE/W
3	12	A1	ASM	9475	ἀγαθὸν	ἀγαθον	αγαθον	ἀγαθός	a)gaqo/j				A)GAQO\N	A)GAQO/S
3	12	P		8	ἐν	ἐν	εν	ἐν	e)n				E)N	E)N
3	12	N1	DSF	13698	ζωῇ	ζωη	ζωη	ζωή	zwh/				ZWH=|	ZWH/
3	12	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός	au)to/j			·	AU)TOU=	AU)TO/S
3	13	C		4	καί	και	και	καί	kai/				KAI/	KAI/
3	13	X		5	γε	γε	γε	γέ	ge/				GE	GE/
3	13	A3	NSM	9347	πᾶς	πας	πας	πᾶς	pa=j				PA=S	PA=S
3	13	RA	NSM	10	ὁ	ὁ	ο	ὁ	o(				O(	O(
3	13	N2	NSM	9346	ἄνθρωπος	ἀνθρωπος	ανθρωπος	ἄνθρωπος	a)/nqrwpoj			,	A)/NQRWPOS	A)/NQRWPOS
3	13	RR	NSM	14	ὃς	ὁς	ος	ὅς	o(/j				O(\S	O(/S
3	13	VF	FMI3S	637057	φάγεται	φαγεται	φαγεται	φάγω	fa/gw				FA/GETAI	E)SQI/W
3	13	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
3	13	VF	FMI3S	637057	πίεται	πιεται	πιεται	πίνω	pi/nw				PI/ETAI	PI/NW
3	13	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
3	13	VB	AAS3S	633601	ἴδῃ	ἰδη	ιδη	ὁράω	o(ra/w				I)/DH|	O(RA/W
3	13	A1	ASN	17667	ἀγαθὸν	ἀγαθον	αγαθον	ἀγαθός	a)gaqo/j				A)GAQO\N	A)GAQO/S
3	13	P		8	ἐν	ἐν	εν	ἐν	e)n				E)N	E)N
3	13	A3	DSM	9603	παντὶ	παντι	παντι	πᾶς	pa=j				PANTI\	PA=S
3	13	N2	DSM	9602	μόχθῳ	μοχθω	μοχθω	μόχθος	mo/xqoj				MO/XQW|	MO/XQOS
3	13	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός	au)to/j			,	AU)TOU=	AU)TO/S
3	13	N3M	NSN	17538	δόμα	δομα	δομα	δόμα	do/ma				DO/MA	DO/MA
3	13	N2	GSM	9538	θεοῦ	θεου	θεου	θεός	qeo/j				QEOU=	QEO/S
3	13	V9	PAI3S	631937	ἐστιν	ἐστιν	εστιν	εἰμί	ei)mi/			.	E)STIN	EI)MI/
3	14	VZI	AAI1S	600705	ἔγνων	ἐγνων	εγνων	γινώσκω	ginw/skw				E)/GNWN	GIGNW/SKW
3	14	C		4	ὅτι	ὁτι	οτι	ὅτι	o(/ti				O(/TI	O(/TI
3	14	A3	NPN	18051	πάντα	παντα	παντα	πᾶς	pa=j			,	PA/NTA	PA=S
3	14	A1	APN	18179	ὅσα	ὁσα	οσα	ὅσος	o(/soj				O(/SA	O(/SOS
3	14	VAI	AAI3S	633473	ἐποίησεν	ἐποιησεν	εποιησεν	ποιέω	poie/w				E)POI/HSEN	POIE/W
3	14	RA	NSM	10	ὁ	ὁ	ο	ὁ	o(				O(	O(
3	14	N2	NSM	9346	θεός	θεος	θεος	θεός	qeo/j			,	QEO/S	QEO/S
3	14	RD	NPN	11	αὐτὰ	αὐτα	αυτα	αὐτός	au)to/j				AU)TA\	AU)TO/S
3	14	VF	FMI3S	637057	ἔσται	ἐσται	εσται	εἰμί	ei)mi/				E)/STAI	EI)MI/
3	14	P		8	εἰς	εἰς	εις	εἰς	ei)j				EI)S	EI)S
3	14	RA	ASM	10	τὸν	τον	τον	ὁ	o(				TO\N	O(
3	14	N3W	ASM	9474	αἰῶνα	αἰωνα	αιωνα	αἰών	ai)w/n			·	AI)W=NA	AI)W/N
3	14	P		8	ἐπ	ἐπ	επ	ἐπί	e)pi/				E)P'	E)PI/
3	14	RD	DSM	11	αὐτῷ	αὐτω	αυτω	αὐτός	au)to/j				AU)TW=|	AU)TO/S
3	14	D		9	οὐκ	οὐκ	ουκ	οὐ	ou)				OU)K	OU)
3	14	V9	PAI3S	631937	ἔστιν	ἐστιν	εστιν	εἰμί	ei)mi/				E)/STIN	EI)MI/
3	14	V7	PAN	304513	προσθεῖναι	προσθειναι	προσθειναι	προστίθημι	prosti/qhmi			,	PROSQEI=NAI	TI/QHMI          PROS
3	14	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
3	14	P		8	ἀπ	ἀπ	απ	ἀπό	a)po/				A)P'	A)PO/
3	14	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός	au)to/j				AU)TOU=	AU)TO/S
3	14	D		9	οὐκ	οὐκ	ουκ	οὐ	ou)				OU)K	OU)
3	14	V9	PAI3S	631937	ἔστιν	ἐστιν	εστιν	εἰμί	ei)mi/				E)/STIN	EI)MI/
3	14	VB	AAN	306049	ἀφελεῖν	ἀφελειν	αφελειν	ἀφαιρέω	a)faire/w			,	A)FELEI=N	AI(RE/W          A)PO
3	14	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
3	14	RA	NSM	10	ὁ	ὁ	ο	ὁ	o(				O(	O(
3	14	N2	NSM	9346	θεὸς	θεος	θεος	θεός	qeo/j				QEO\S	QEO/S
3	14	VAI	AAI3S	633473	ἐποίησεν	ἐποιησεν	εποιησεν	ποιέω	poie/w			,	E)POI/HSEN	POIE/W
3	14	C		4	ἵνα	ἱνα	ινα	ἵνα	i(/na				I(/NA	I(/NA
3	14	VC	APS3P	903937	φοβηθῶσιν	φοβηθωσιν	φοβηθωσιν	φοβέω	fobe/w				FOBHQW=SIN	FOBE/W
3	14	P		8	ἀπὸ	ἀπο	απο	ἀπό	a)po/				A)PO\	A)PO/
3	14	N2N	GSN	17730	προσώπου	προσωπου	προσωπου	πρόσωπον	pro/swpon				PROSW/POU	PRO/SWPON
3	14	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός	au)to/j			.	AU)TOU=	AU)TO/S
3	15	RA	NSN	10	τὸ	το	το	ὁ	o(				TO\	O(
3	15	VB	AMPNSN	8993729	γενόμενον	γενομενον	γενομενον	γίνομαι	gi/nomai				GENO/MENON	GI/GNOMAI
3	15	D		9	ἤδη	ἠδη	ηδη	ἤδη	h)/dh				H)/DH	H)/DH
3	15	V9	PAI3S	631937	ἐστίν	ἐστιν	εστιν	εἰμί	ei)mi/			,	E)STI/N	EI)MI/
3	15	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
3	15	A1	NPN	18051	ὅσα	ὁσα	οσα	ὅσος	o(/soj				O(/SA	O(/SOS
3	15	RA	GSN	10	τοῦ	του	του	ὁ	o(				TOU=	O(
3	15	V1	PMN	308609	γίνεσθαι	γινεσθαι	γινεσθαι	γίνομαι	gi/nomai			,	GI/NESQAI	GI/GNOMAI
3	15	D		9	ἤδη	ἠδη	ηδη	ἤδη	h)/dh				H)/DH	H)/DH
3	15	VX	XAI3S	633985	γέγονεν	γεγονεν	γεγονεν	γίνομαι	gi/nomai			,	GE/GONEN	GI/GNOMAI
3	15	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
3	15	RA	NSM	10	ὁ	ὁ	ο	ὁ	o(				O(	O(
3	15	N2	NSM	9346	θεὸς	θεος	θεος	θεός	qeo/j				QEO\S	QEO/S
3	15	N3I	DSF	13698	ζητήσει	ζητησει	ζητησει	ζήτησις	zh/thsij				ZHTH/SEI	ZH/THSIS
3	15	RA	ASM	10	τὸν	τον	τον	ὁ	o(				TO\N	O(
3	15	V1	PMPASM	4863425	διωκόμενον	διωκομενον	διωκομενον	διώκω	diw/kw			.	DIWKO/MENON	DIW/KW
3	16	C		4	Καὶ	και	και	καί	kai/				KAI\	KAI/
3	16	D		9	ἔτι	ἐτι	ετι	ἔτι	e)/ti				E)/TI	E)/TI
3	16	VBI	AAI1S	600705	εἶδον	εἰδον	ειδον	ὁράω	o(ra/w				EI)=DON	O(RA/W
3	16	P		8	ὑπὸ	ὑπο	υπο	ὑπό	u(po/				U(PO\	U(PO/
3	16	RA	ASM	10	τὸν	τον	τον	ὁ	o(				TO\N	O(
3	16	N2	ASM	9474	ἥλιον	ἡλιον	ηλιον	ἥλιος	h(/lioj				H(/LION	H(/LIOS
3	16	N2	ASM	9474	τόπον	τοπον	τοπον	τόπος	to/poj				TO/PON	TO/POS
3	16	RA	GSF	10	τῆς	της	της	ὁ	o(				TH=S	O(
3	16	N3I	GSF	13634	κρίσεως	κρισεως	κρισεως	κρίσις	kri/sij			,	KRI/SEWS	KRI/SIS
3	16	D		9	ἐκεῖ	ἐκει	εκει	ἐκεῖ	e)kei=				E)KEI=	E)KEI=
3	16	RA	NSM	10	ὁ	ὁ	ο	ὁ	o(				O(	O(
3	16	A3H	NSM	9347	ἀσεβής	ἀσεβης	ασεβης	ἀσεβής	a)sebh/j			,	A)SEBH/S	A)SEBH/S
3	16	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
3	16	N2	ASM	9474	τόπον	τοπον	τοπον	τόπος	to/poj				TO/PON	TO/POS
3	16	RA	GSM	10	τοῦ	του	του	ὁ	o(				TOU=	O(
3	16	A1A	GSM	9539	δικαίου	δικαιου	δικαιου	δίκαιος	di/kaioj			,	DIKAI/OU	DI/KAIOS
3	16	D		9	ἐκεῖ	ἐκει	εκει	ἐκεῖ	e)kei=				E)KEI=	E)KEI=
3	16	RA	NSM	10	ὁ	ὁ	ο	ὁ	o(				O(	O(
3	16	A3H	NSM	9347	ἀσεβής	ἀσεβης	ασεβης	ἀσεβής	a)sebh/j			.	A)SEBH/S	A)SEBH/S
3	17	VAI	AAI1S	600705	εἶπα	εἰπα	ειπα	ἔπω	e)/pw				EI)=PA	EI)=PON
3	17	RP	NS	13	ἐγὼ	ἐγω	εγω	ἐγώ	e)gw/				E)GW\	E)GW/
3	17	P		8	ἐν	ἐν	εν	ἐν	e)n				E)N	E)N
3	17	N1A	DSF	13698	καρδίᾳ	καρδια	καρδια	καρδία	kardi/a				KARDI/A|	KARDI/A
3	17	RP	GS	13	μου	μου	μου	μου	mou				MOU	E)GW/
3	17	P		8	Σὺν	συν	συν	σύν	su/n				SU\N	SU/N
3	17	RA	ASM	10	τὸν	τον	τον	ὁ	o(				TO\N	O(
3	17	A1A	ASM	9475	δίκαιον	δικαιον	δικαιον	δίκαιος	di/kaioj				DI/KAION	DI/KAIOS
3	17	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
3	17	P		8	σὺν	συν	συν	σύν	su/n				SU\N	SU/N
3	17	RA	ASN	10	τὸν	τον	τον	ὁ	o(				TO\N	O(
3	17	A3H	ASN	17667	ἀσεβῆ	ἀσεβη	ασεβη	ἀσεβής	a)sebh/j				A)SEBH=	A)SEBH/S
3	17	VF2	FAI3S	632961	κρινεῖ	κρινει	κρινει	κρίνω	kri/nw				KRINEI=	KRI/NW
3	17	RA	NSM	10	ὁ	ὁ	ο	ὁ	o(				O(	O(
3	17	N2	NSM	9346	θεός	θεος	θεος	θεός	qeo/j			,	QEO/S	QEO/S
3	17	C		4	ὅτι	ὁτι	οτι	ὅτι	o(/ti				O(/TI	O(/TI
3	17	N2	NSM	9346	καιρὸς	καιρος	καιρος	καιρός	kairo/j				KAIRO\S	KAIRO/S
3	17	RA	DSN	10	τῷ	τω	τω	ὁ	o(				TW=|	O(
3	17	A3	DSN	17795	παντὶ	παντι	παντι	πᾶς	pa=j				PANTI\	PA=S
3	17	N3M	DSN	17794	πράγματι	πραγματι	πραγματι	πρᾶγμα	pra=gma				PRA/GMATI	PRA=GMA
3	17	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
3	17	P		8	ἐπὶ	ἐπι	επι	ἐπί	e)pi/				E)PI\	E)PI/
3	17	A3	DSN	17795	παντὶ	παντι	παντι	πᾶς	pa=j				PANTI\	PA=S
3	17	RA	DSN	10	τῷ	τω	τω	ὁ	o(				TW=|	O(
3	17	N3M	DSN	17794	ποιήματι	ποιηματι	ποιηματι	ποίημα	poi/hma			.	POIH/MATI	POI/HMA
3	18	D		9	ἐκεῖ	ἐκει	εκει	ἐκεῖ	e)kei=				E)KEI=	E)KEI=
3	18	VAI	AAI1S	600705	εἶπα	εἰπα	ειπα	ἔπω	e)/pw				EI)=PA	EI)=PON
3	18	RP	NS	13	ἐγὼ	ἐγω	εγω	ἐγώ	e)gw/				E)GW\	E)GW/
3	18	P		8	ἐν	ἐν	εν	ἐν	e)n				E)N	E)N
3	18	N1A	DSF	13698	καρδίᾳ	καρδια	καρδια	καρδία	kardi/a				KARDI/A|	KARDI/A
3	18	RP	GS	13	μου	μου	μου	μου	mou				MOU	E)GW/
3	18	P		8	περὶ	περι	περι	περί	peri/				PERI\	PERI/
3	18	N1A	GSF	13634	λαλιᾶς	λαλιας	λαλιας	λαλιά	lalia/				LALIA=S	LALIA/
3	18	N2	GPM	10050	υἱῶν	υἱων	υιων	υἱός	ui(o/j				UI(W=N	UI(O/S
3	18	RA	GSM	10	τοῦ	του	του	ὁ	o(				TOU=	O(
3	18	N2	GSM	9538	ἀνθρώπου	ἀνθρωπου	ανθρωπου	ἄνθρωπος	a)/nqrwpoj			,	A)NQRW/POU	A)/NQRWPOS
3	18	C		4	ὅτι	ὁτι	οτι	ὅτι	o(/ti				O(/TI	O(/TI
3	18	VF2	FAI3S	632961	διακρινεῖ	διακρινει	διακρινει	διακρίνω	diakri/nw				DIAKRINEI=	KRI/NW           DIA
3	18	RD	APM	11	αὐτοὺς	αὐτους	αυτους	αὐτός	au)to/j				AU)TOU\S	AU)TO/S
3	18	RA	NSM	10	ὁ	ὁ	ο	ὁ	o(				O(	O(
3	18	N2	NSM	9346	θεός	θεος	θεος	θεός	qeo/j			,	QEO/S	QEO/S
3	18	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
3	18	RA	GSN	10	τοῦ	του	του	ὁ	o(				TOU=	O(
3	18	VA	AAN	306049	δεῖξαι	δειξαι	δειξαι	δεικνύω	deiknu/w				DEI=CAI	DEIKNU/W
3	18	C		4	ὅτι	ὁτι	οτι	ὅτι	o(/ti				O(/TI	O(/TI
3	18	RD	NPM	11	αὐτοὶ	αὐτοι	αυτοι	αὐτός	au)to/j				AU)TOI\	AU)TO/S
3	18	N3E	NPN	18050	κτήνη	κτηνη	κτηνη	κτῆνος	kth=noj				KTH/NH	KTH=NOS
3	18	V9	PAI3P	894081	εἰσὶν	εἰσιν	εισιν	εἰμί	ei)mi/				EI)SI\N	EI)MI/
3	18	C		4	καί	και	και	καί	kai/				KAI/	KAI/
3	18	X		5	γε	γε	γε	γέ	ge/				GE	GE/
3	18	RD	DPM	11	αὐτοῖς	αὐτοις	αυτοις	αὐτός	au)to/j			.	AU)TOI=S	AU)TO/S
3	19	C		4	ὅτι	ὁτι	οτι	ὅτι	o(/ti				O(/TI	O(/TI
3	19	N3M	NSM	9346	συνάντημα	συναντημα	συναντημα	συνάντημα	suna/nthma				SUNA/NTHMA	SUNA/NTHMA
3	19	N2	GPM	10050	υἱῶν	υἱων	υιων	υἱός	ui(o/j				UI(W=N	UI(O/S
3	19	RA	GSM	10	τοῦ	του	του	ὁ	o(				TOU=	O(
3	19	N2	GSM	9538	ἀνθρώπου	ἀνθρωπου	ανθρωπου	ἄνθρωπος	a)/nqrwpoj				A)NQRW/POU	A)/NQRWPOS
3	19	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
3	19	N3M	NSN	17538	συνάντημα	συναντημα	συναντημα	συνάντημα	suna/nthma				SUNA/NTHMA	SUNA/NTHMA
3	19	RA	GSN	10	τοῦ	του	του	ὁ	o(				TOU=	O(
3	19	N3E	GSN	17730	κτήνους	κτηνους	κτηνους	κτῆνος	kth=noj			,	KTH/NOUS	KTH=NOS
3	19	N3M	NSN	17538	συνάντημα	συναντημα	συναντημα	συνάντημα	suna/nthma				SUNA/NTHMA	SUNA/NTHMA
3	19	A3	NSN	17539	ἓν	ἑν	εν	εἷς	ei(=j				E(\N	EI(=S
3	19	RD	DPM	11	αὐτοῖς	αὐτοις	αυτοις	αὐτός	au)to/j			·	AU)TOI=S	AU)TO/S
3	19	C		4	ὡς	ὡς	ως	ὥς	w(/j				W(S	W(S
3	19	RA	NSM	10	ὁ	ὁ	ο	ὁ	o(				O(	O(
3	19	N2	NSM	9346	θάνατος	θανατος	θανατος	θάνατος	qa/natoj				QA/NATOS	QA/NATOS
3	19	RD	GSM	11	τούτου	τουτου	τουτου	οὗτος	ou(=toj			,	TOU/TOU	OU(=TOS
3	19	D		9	οὕτως	οὑτως	ουτως	οὕτως	ou(/twj				OU(/TWS	OU(/TWS
3	19	RA	NSM	10	ὁ	ὁ	ο	ὁ	o(				O(	O(
3	19	N2	NSM	9346	θάνατος	θανατος	θανατος	θάνατος	qa/natoj				QA/NATOS	QA/NATOS
3	19	RD	GSM	11	τούτου	τουτου	τουτου	οὗτος	ou(=toj			,	TOU/TOU	OU(=TOS
3	19	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
3	19	N3M	NSN	17538	πνεῦμα	πνευμα	πνευμα	πνεῦμα	pneu=ma				PNEU=MA	PNEU=MA
3	19	A3	NSN	17539	ἓν	ἑν	εν	εἷς	ei(=j				E(\N	EI(=S
3	19	RA	DPM	10	τοῖς	τοις	τοις	ὁ	o(				TOI=S	O(
3	19	A3	DPM	10115	πᾶσιν	πασιν	πασιν	πᾶς	pa=j			·	PA=SIN	PA=S
3	19	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
3	19	RI	ASN	12	τί	τι	τι	τίς	ti/j				TI/	TI/S
3	19	VAI	AAI3S	633473	ἐπερίσσευσεν	ἐπερισσευσεν	επερισσευσεν	περισσεύω	perisseu/w				E)PERI/SSEUSEN	PERISSEU/W
3	19	RA	NSM	10	ὁ	ὁ	ο	ὁ	o(				O(	O(
3	19	N2	NSM	9346	ἄνθρωπος	ἀνθρωπος	ανθρωπος	ἄνθρωπος	a)/nqrwpoj				A)/NQRWPOS	A)/NQRWPOS
3	19	P		8	παρὰ	παρα	παρα	παρά	para/				PARA\	PARA/
3	19	RA	ASN	10	τὸ	το	το	ὁ	o(				TO\	O(
3	19	N3E	ASN	17666	κτῆνος	κτηνος	κτηνος	κτῆνος	kth=noj			;	KTH=NOS	KTH=NOS
3	19	A3	ASN	17667	οὐδέν	οὐδεν	ουδεν	οὐδείς	ou)dei/j			,	OU)DE/N	OU)DEI/S
3	19	C		4	ὅτι	ὁτι	οτι	ὅτι	o(/ti				O(/TI	O(/TI
3	19	RA	NPN	10	τὰ	τα	τα	ὁ	o(				TA\	O(
3	19	A3	NPN	18051	πάντα	παντα	παντα	πᾶς	pa=j				PA/NTA	PA=S
3	19	N3T	NSF	13442	ματαιότης	ματαιοτης	ματαιοτης	ματαιότης	mataio/thj			.	MATAIO/THS	MATAIO/THS
3	20	RA	NPN	10	τὰ	τα	τα	ὁ	o(				TA\	O(
3	20	A3	NPN	18051	πάντα	παντα	παντα	πᾶς	pa=j				PA/NTA	PA=S
3	20	V1	PMI3S	636033	πορεύεται	πορευεται	πορευεται	πορεύομαι	poreu/omai				POREU/ETAI	POREU/OMAI
3	20	P		8	εἰς	εἰς	εις	εἰς	ei)j				EI)S	EI)S
3	20	N2	ASM	9474	τόπον	τοπον	τοπον	τόπος	to/poj				TO/PON	TO/POS
3	20	A3	ASM	9475	ἕνα	ἑνα	ενα	εἷς	ei(=j			·	E(/NA	EI(=S
3	20	RA	NPN	10	τὰ	τα	τα	ὁ	o(				TA\	O(
3	20	A3	NPN	18051	πάντα	παντα	παντα	πᾶς	pa=j				PA/NTA	PA=S
3	20	VBI	AMI3S	637569	ἐγένετο	ἐγενετο	εγενετο	γίνομαι	gi/nomai				E)GE/NETO	GI/GNOMAI
3	20	P		8	ἀπὸ	ἀπο	απο	ἀπό	a)po/				A)PO\	A)PO/
3	20	RA	GSM	10	τοῦ	του	του	ὁ	o(				TOU=	O(
3	20	N3	GSM	9538	χοός	χοος	χοος	χοῦς	xou=j			,	XOO/S	XOU=S
3	20	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
3	20	RA	NPN	10	τὰ	τα	τα	ὁ	o(				TA\	O(
3	20	A3	NPN	18051	πάντα	παντα	παντα	πᾶς	pa=j				PA/NTA	PA=S
3	20	V1	PAI3S	631937	ἐπιστρέφει	ἐπιστρεφει	επιστρεφει	ἐπιστρέφω	e)pistre/fw				E)PISTRE/FEI	STRE/FW          E)PI
3	20	P		8	εἰς	εἰς	εις	εἰς	ei)j				EI)S	EI)S
3	20	RA	ASM	10	τὸν	τον	τον	ὁ	o(				TO\N	O(
3	20	N3	ASM	9474	χοῦν	χουν	χουν	χοῦς	xou=j			·	XOU=N	XOU=S
3	21	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
3	21	RI	NSM	12	τίς	τις	τις	τίς	ti/j				TI/S	TI/S
3	21	VX	XAI3S	633985	οἶδεν	οἰδεν	οιδεν	οἶδα	oi)=da				OI)=DEN	OI)=DA
3	21	N3M	ASN	17666	πνεῦμα	πνευμα	πνευμα	πνεῦμα	pneu=ma				PNEU=MA	PNEU=MA
3	21	N2	GPM	10050	υἱῶν	υἱων	υιων	υἱός	ui(o/j				UI(W=N	UI(O/S
3	21	RA	GSM	10	τοῦ	του	του	ὁ	o(				TOU=	O(
3	21	N2	GSM	9538	ἀνθρώπου	ἀνθρωπου	ανθρωπου	ἄνθρωπος	a)/nqrwpoj				A)NQRW/POU	A)/NQRWPOS
3	21	C		4	εἰ	εἰ	ει	εἰ	ei)				EI)	EI)
3	21	V1	PAI3S	631937	ἀναβαίνει	ἀναβαινει	αναβαινει	ἀναβαίνω	a)nabai/nw				A)NABAI/NEI	BAI/NW           A)NA
3	21	RD	ASN	11	αὐτὸ	αὐτο	αυτο	αὐτός	au)to/j				AU)TO\	AU)TO/S
3	21	P		8	εἰς	εἰς	εις	εἰς	ei)j				EI)S	EI)S
3	21	D		9	ἄνω	ἀνω	ανω	ἄνω	a)/nw			,	A)/NW	A)/NW
3	21	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
3	21	N3M	ASN	17666	πνεῦμα	πνευμα	πνευμα	πνεῦμα	pneu=ma				PNEU=MA	PNEU=MA
3	21	RA	GSN	10	τοῦ	του	του	ὁ	o(				TOU=	O(
3	21	N3E	GSN	17730	κτήνους	κτηνους	κτηνους	κτῆνος	kth=noj				KTH/NOUS	KTH=NOS
3	21	C		4	εἰ	εἰ	ει	εἰ	ei)				EI)	EI)
3	21	V1	PAI3S	631937	καταβαίνει	καταβαινει	καταβαινει	καταβαίνω	katabai/nw				KATABAI/NEI	BAI/NW           KATA
3	21	RD	ASN	11	αὐτὸ	αὐτο	αυτο	αὐτός	au)to/j				AU)TO\	AU)TO/S
3	21	D		9	κάτω	κατω	κατω	κάτω	ka/tw				KA/TW	KA/TW
3	21	P		8	εἰς	εἰς	εις	εἰς	ei)j				EI)S	EI)S
3	21	N1	ASF	13570	γῆν	γην	γην	γῆ	gh=			;	GH=N	GH=
3	22	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
3	22	VBI	AAI1S	600705	εἶδον	εἰδον	ειδον	ὁράω	o(ra/w				EI)=DON	O(RA/W
3	22	C		4	ὅτι	ὁτι	οτι	ὅτι	o(/ti				O(/TI	O(/TI
3	22	D		9	οὐκ	οὐκ	ουκ	οὐ	ou)				OU)K	OU)
3	22	V9	PAI3S	631937	ἔστιν	ἐστιν	εστιν	εἰμί	ei)mi/				E)/STIN	EI)MI/
3	22	A1	NSN	17539	ἀγαθὸν	ἀγαθον	αγαθον	ἀγαθός	a)gaqo/j				A)GAQO\N	A)GAQO/S
3	22	C		4	εἰ	εἰ	ει	εἰ	ei)				EI)	EI)
3	22	D		9	μὴ	μη	μη	μή	mh/				MH\	MH/
3	22	RR	NSM	14	ὃ	ὁ	ο	ὅς	o(/j				O(\	O(/S
3	22	VC	FPI3S	641153	εὐφρανθήσεται	εὐφρανθησεται	ευφρανθησεται	εὐφραίνω	eu)frai/nw				EU)FRANQH/SETAI	EU)FRAI/NW
3	22	RA	NSM	10	ὁ	ὁ	ο	ὁ	o(				O(	O(
3	22	N2	NSM	9346	ἄνθρωπος	ἀνθρωπος	ανθρωπος	ἄνθρωπος	a)/nqrwpoj				A)/NQRWPOS	A)/NQRWPOS
