1	1	RD	NPN	11	Ταῦτα	ταυτα	ταυτα	οὗτος	ou(=toj				TAU=TA	OU(=TOS
7	26	RP	GS	13	μου	μου	μου	μου	mou			,	MOU	E)GW/
7	26	C		4	ἵνα	ἱνα	ινα	ἵνα	i(/na				I(/NA	I(/NA
7	26	RP	DS	13	μοι	μοι	μοι	μοι	moi				MOI	E)GW/
7	26	VA	AAS3P	895745	λατρεύσωσιν	λατρευσωσιν	λατρευσωσιν	λατρεύω	latreu/w			·	LATREU/SWSIN	LATREU/W
7	27	C		4	εἰ	εἰ	ει	εἰ	ei)				EI)	EI)
7	27	X		5	δὲ	δε	δε	δέ	de/				DE\	DE/
7	27	D		9	μὴ	μη	μη	μή	mh/				MH\	MH/
7	27	V1	PMI2S	636033	βούλει	βουλει	βουλει	βούλομαι	bou/lomai				BOU/LEI	BOU/LOMAI
7	27	RP	NS	13	σὺ	συ	συ	σύ	su/				SU\	SU/
7	27	VA	AAN	306049	ἐξαποστεῖλαι	ἐξαποστειλαι	εξαποστειλαι	ἐξαποστέλλω	e)caposte/llw			,	E)CAPOSTEI=LAI	STE/LLW          E)K   A)PO
7	27	I		6	ἰδοὺ	ἰδου	ιδου	ἰδού	i)dou/				I)DOU\	I)DOU/
7	27	RP	NS	13	ἐγὼ	ἐγω	εγω	ἐγώ	e)gw/				E)GW\	E)GW/
7	27	V1	PAI1S	599169	τύπτω	τυπτω	τυπτω	τύπτω	tu/ptw				TU/PTW	TU/PTW
7	27	A3	APN	18179	πάντα	παντα	παντα	πᾶς	pa=j				PA/NTA	PA=S
7	27	RA	APN	10	τὰ	τα	τα	ὁ	o(				TA\	O(
7	27	N2N	APN	18178	ὅριά	ὁρια	ορια	ὅριον	o(/rion				O(/RIA/	O(/RION
7	27	RP	GS	13	σου	σου	σου	σοῦ	sou=				SOU	SU/
7	27	RA	DPM	10	τοῖς	τοις	τοις	ὁ	o(				TOI=S	O(
7	27	N2	DPM	10114	βατράχοις	βατραχοις	βατραχοις	βάτραχος	ba/traxoj			.	BATRA/XOIS	BA/TRAXOS
7	28	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
7	28	VF	FMI3P	899201	ἐξερεύξεται	ἐξερευξεται	εξερευξεται	ἐρεύσομαι	e)reu/somai				E)CEREU/CETAI	E)REU/SOMAI
7	28	RA	NSM	10	ὁ	ὁ	ο	ὁ	o(				O(	O(
7	28	N2	NSM	9346	ποταμὸς	ποταμος	ποταμος	ποταμός	potamo/j				POTAMO\S	POTAMO/S
7	28	N2	APM	9986	βατράχους	βατραχους	βατραχους	βάτραχος	ba/traxoj			,	BATRA/XOUS	BA/TRAXOS
7	28	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
7	28	VZ	AAPNPM	5057473	ἀναβάντες	ἀναβαντες	αναβαντες	ἀναβαίνω	a)nabai/nw				A)NABA/NTES	BAI/NW           A)NA
7	28	VF	FMI3P	899201	εἰσελεύσονται	εἰσελευσονται	εισελευσονται	εἰσέρχομαι	ei)se/rxomai				EI)SELEU/SONTAI	E)/RXOMAI        EI)S
7	28	P		8	εἰς	εἰς	εις	εἰς	ei)j				EI)S	EI)S
7	28	RA	APM	10	τοὺς	τους	τους	ὁ	o(				TOU\S	O(
7	28	N2	APM	9986	οἴκους	οἰκους	οικους	οἶκος	oi)=koj				OI)/KOUS	OI)=KOS
7	28	RP	GS	13	σου	σου	σου	σοῦ	sou=				SOU	SU/
7	28	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
7	28	P		8	εἰς	εἰς	εις	εἰς	ei)j				EI)S	EI)S
7	28	RA	APN	10	τὰ	τα	τα	ὁ	o(				TA\	O(
7	28	N2N	APN	18178	ταμίεια	ταμιεια	ταμιεια	ταμεῖον	tamei=on				TAMI/EIA	TAMIEI=ON
7	28	RA	GPM	10	τῶν	των	των	ὁ	o(				TW=N	O(
7	28	N3W	GPM	10050	κοιτώνων	κοιτωνων	κοιτωνων	κοιτών	koitw/n				KOITW/NWN	KOITW/N
7	28	RP	GS	13	σου	σου	σου	σοῦ	sou=				SOU	SU/
7	28	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
7	28	P		8	ἐπὶ	ἐπι	επι	ἐπί	e)pi/				E)PI\	E)PI/
7	28	RA	GPF	10	τῶν	των	των	ὁ	o(				TW=N	O(
7	28	N1	GPF	14146	κλινῶν	κλινων	κλινων	κλίνη	kli/nh				KLINW=N	KLI/NH
7	28	RP	GS	13	σου	σου	σου	σοῦ	sou=				SOU	SU/
7	28	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
7	28	P		8	εἰς	εἰς	εις	εἰς	ei)j				EI)S	EI)S
7	28	RA	APM	10	τοὺς	τους	τους	ὁ	o(				TOU\S	O(
7	28	N2	APM	9986	οἴκους	οἰκους	οικους	οἶκος	oi)=koj				OI)/KOUS	OI)=KOS
7	28	RA	GPM	10	τῶν	των	των	ὁ	o(				TW=N	O(
7	28	N3	GPM	10050	θεραπόντων	θεραποντων	θεραποντων	θεράπων	qera/pwn				QERAPO/NTWN	QERA/PWN
7	28	RP	GS	13	σου	σου	σου	σοῦ	sou=				SOU	SU/
7	28	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
7	28	RA	GSM	10	τοῦ	του	του	ὁ	o(				TOU=	O(
7	28	N2	GSM	9538	λαοῦ	λαου	λαου	λαός	lao/j				LAOU=	LAO/S
7	28	RP	GS	13	σου	σου	σου	σοῦ	sou=				SOU	SU/
7	28	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
7	28	P		8	ἐν	ἐν	εν	ἐν	e)n				E)N	E)N
7	28	RA	DPN	10	τοῖς	τοις	τοις	ὁ	o(				TOI=S	O(
7	28	N3M	DPN	18306	φυράμασίν	φυραμασιν	φυραμασιν	φύραμα	fu/rama				FURA/MASI/N	FU/RAMA
7	28	RP	GS	13	σου	σου	σου	σοῦ	sou=				SOU	SU/
7	28	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
7	28	P		8	ἐν	ἐν	εν	ἐν	e)n				E)N	E)N
7	28	RA	DPM	10	τοῖς	τοις	τοις	ὁ	o(				TOI=S	O(
7	28	N2	DPM	10114	κλιβάνοις	κλιβανοις	κλιβανοις	κλίβανος	kli/banoj				KLIBA/NOIS	KLI/BANOS
7	28	RP	GS	13	σου	σου	σου	σοῦ	sou=			·	SOU	SU/
7	29	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
7	29	P		8	ἐπὶ	ἐπι	επι	ἐπί	e)pi/				E)PI\	E)PI/
7	29	RP	AS	13	σὲ	σε	σε	σέ	se/				SE\	SU/
7	29	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
7	29	P		8	ἐπὶ	ἐπι	επι	ἐπί	e)pi/				E)PI\	E)PI/
7	29	RA	APM	10	τοὺς	τους	τους	ὁ	o(				TOU\S	O(
7	29	N3	APM	9986	θεράποντάς	θεραποντας	θεραποντας	θεράπων	qera/pwn				QERA/PONTA/S	QERA/PWN
7	29	RP	GS	13	σου	σου	σου	σοῦ	sou=				SOU	SU/
7	29	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
7	29	P		8	ἐπὶ	ἐπι	επι	ἐπί	e)pi/				E)PI\	E)PI/
7	29	RA	ASM	10	τὸν	τον	τον	ὁ	o(				TO\N	O(
7	29	N2	ASM	9474	λαόν	λαον	λαον	λαός	lao/j				LAO/N	LAO/S
7	29	RP	GS	13	σου	σου	σου	σοῦ	sou=				SOU	SU/
7	29	VF	FMI3P	899201	ἀναβήσονται	ἀναβησονται	αναβησονται	ἀναβαίνω	a)nabai/nw				A)NABH/SONTAI	BAI/NW           A)NA
7	29	RA	NPM	10	οἱ	οἱ	οι	ὁ	o(				OI(	O(
7	29	N2	NPM	9858	βάτραχοι	βατραχοι	βατραχοι	βάτραχος	ba/traxoj			.	BA/TRAXOI	BA/TRAXOS
8	1	VBI	AAI3S	633473	εἶπεν	εἰπεν	ειπεν	ἔπω	e)/pw				EI)=PEN	EI)=PON
8	1	X		5	δὲ	δε	δε	δέ	de/				DE\	DE/
8	1	N2	NSM	9346	κύριος	κυριος	κυριος	κύριος	ku/rioj				KU/RIOS	KU/RIOS
8	1	P		8	πρὸς	προς	προς	πρός	pro/j				PRO\S	PRO/S
8	1	N1M	ASM	9474	Μωυσῆν	μωυσην	μωυσην	Μωσεύς	Mwseu/j				*MWUSH=N	*MWUSH=S
8	1	VB	AAD2S	633537	Εἰπὸν	εἰπον	ειπον	ἔπω	e)/pw				EI)PO\N	EI)=PON
8	1	N	DSM	9602	Ααρων	ααρων	ααρων	Ἀαρών	A)arw/n				*AARWN	*AARWN
8	1	RA	DSM	10	τῷ	τω	τω	ὁ	o(				TW=|	O(
8	1	N2	DSM	9602	ἀδελφῷ	ἀδελφω	αδελφω	ἀδελφός	a)delfo/j				A)DELFW=|	A)DELFO/S
8	1	RP	GS	13	σου	σου	σου	σοῦ	sou=				SOU	SU/
8	1	VA	AAD2S	633537	Ἔκτεινον	ἐκτεινον	εκτεινον	ἐκτείνω	e)ktei/nw				E)/KTEINON	TEI/NW           E)K
8	1	RA	DSF	10	τῇ	τη	τη	ὁ	o(				TH=|	O(
8	1	N3	DSF	13698	χειρὶ	χειρι	χειρι	χείρ	xei/r				XEIRI\	XEI/R
8	1	RA	ASF	10	τὴν	την	την	ὁ	o(				TH\N	O(
8	1	N2	ASF	13570	ῥάβδον	ῥαβδον	ραβδον	ῥάβδος	r(a/bdoj				R(A/BDON	R(A/BDOS
8	1	RP	GS	13	σου	σου	σου	σοῦ	sou=				SOU	SU/
8	1	P		8	ἐπὶ	ἐπι	επι	ἐπί	e)pi/				E)PI\	E)PI/
8	1	RA	APM	10	τοὺς	τους	τους	ὁ	o(				TOU\S	O(
8	1	N2	APM	9986	ποταμοὺς	ποταμους	ποταμους	ποταμός	potamo/j				POTAMOU\S	POTAMO/S
8	1	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
8	1	P		8	ἐπὶ	ἐπι	επι	ἐπί	e)pi/				E)PI\	E)PI/
8	1	RA	APF	10	τὰς	τας	τας	ὁ	o(				TA\S	O(
8	1	N3G	APF	14082	διώρυγας	διωρυγας	διωρυγας	διῶρυξ	diw=ruc				DIW/RUGAS	DIW=RUC
8	1	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
8	1	P		8	ἐπὶ	ἐπι	επι	ἐπί	e)pi/				E)PI\	E)PI/
8	1	RA	APN	10	τὰ	τα	τα	ὁ	o(				TA\	O(
8	1	N3E	APN	18178	ἕλη	ἑλη	ελη	ἕλος	e(/loj				E(/LH	E(/LOS
8	1	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
8	1	VB	AAD2S	633537	ἀνάγαγε	ἀναγαγε	αναγαγε	ἀνάγω	a)na/gw				A)NA/GAGE	A)/GW            A)NA
8	1	RA	APM	10	τοὺς	τους	τους	ὁ	o(				TOU\S	O(
8	1	N2	APM	9986	βατράχους	βατραχους	βατραχους	βάτραχος	ba/traxoj			.	BATRA/XOUS	BA/TRAXOS
8	2	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
8	2	VAI	AAI3S	633473	ἐξέτεινεν	ἐξετεινεν	εξετεινεν	ἐκτείνω	e)ktei/nw				E)CE/TEINEN	TEI/NW           E)K
8	2	N	NSM	9346	Ααρων	ααρων	ααρων	Ἀαρών	A)arw/n				*AARWN	*AARWN
8	2	RA	ASF	10	τὴν	την	την	ὁ	o(				TH\N	O(
8	2	N3	ASF	13570	χεῖρα	χειρα	χειρα	χείρ	xei/r				XEI=RA	XEI/R
8	2	P		8	ἐπὶ	ἐπι	επι	ἐπί	e)pi/				E)PI\	E)PI/
8	2	RA	APN	10	τὰ	τα	τα	ὁ	o(				TA\	O(
8	2	N3T	APN	18178	ὕδατα	ὑδατα	υδατα	ὕδωρ	u(/dwr				U(/DATA	U(/DWR
8	2	N2	GSF	13634	Αἰγύπτου	αἰγυπτου	αιγυπτου	Αἴγυπτος	Ai)/guptoj				*AI)GU/PTOU	*AI)/GUPTOS
8	2	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
8	2	VBI	AAI3S	633473	ἀνήγαγεν	ἀνηγαγεν	ανηγαγεν	ἀνάγω	a)na/gw				A)NH/GAGEN	A)/GW            A)NA
8	2	RA	APM	10	τοὺς	τους	τους	ὁ	o(				TOU\S	O(
8	2	N2	APM	9986	βατράχους	βατραχους	βατραχους	βάτραχος	ba/traxoj			·	BATRA/XOUS	BA/TRAXOS
8	2	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
8	2	VCI	API3S	641665	ἀνεβιβάσθη	ἀνεβιβασθη	ανεβιβασθη	ἀναβιβάζω	a)nabiba/zw				A)NEBIBA/SQH	BIBA/ZW          A)NA
8	2	RA	NSM	10	ὁ	ὁ	ο	ὁ	o(				O(	O(
8	2	N2	NSM	9346	βάτραχος	βατραχος	βατραχος	βάτραχος	ba/traxoj				BA/TRAXOS	BA/TRAXOS
8	2	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
8	2	VAI	AAI3S	633473	ἐκάλυψεν	ἐκαλυψεν	εκαλυψεν	καλύπτω	kalu/ptw				E)KA/LUYEN	KALU/PTW
8	2	RA	ASF	10	τὴν	την	την	ὁ	o(				TH\N	O(
8	2	N1	ASF	13570	γῆν	γην	γην	γῆ	gh=				GH=N	GH=
8	2	N2	GSF	13634	Αἰγύπτου	αἰγυπτου	αιγυπτου	Αἴγυπτος	Ai)/guptoj			.	*AI)GU/PTOU	*AI)/GUPTOS
8	3	VAI	AAI3P	895617	ἐποίησαν	ἐποιησαν	εποιησαν	ποιέω	poie/w				E)POI/HSAN	POIE/W
8	3	X		5	δὲ	δε	δε	δέ	de/				DE\	DE/
8	3	D		9	ὡσαύτως	ὡσαυτως	ωσαυτως	ὡσαύτως	w(sau/twj				W(SAU/TWS	W(SAU/TWS
8	3	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
8	3	RA	NPM	10	οἱ	οἱ	οι	ὁ	o(				OI(	O(
8	3	N2	NPM	9858	ἐπαοιδοὶ	ἐπαοιδοι	επαοιδοι	ἐπαοιδός	e)paoido/j				E)PAOIDOI\	E)PAOIDO/S
8	3	RA	GPM	10	τῶν	των	των	ὁ	o(				TW=N	O(
8	3	N2	GPM	10050	Αἰγυπτίων	αἰγυπτιων	αιγυπτιων	Αἰγύπτιος	Ai)gu/ptioj				*AI)GUPTI/WN	*AI)GU/PTIOS
8	3	RA	DPF	10	ταῖς	ταις	ταις	ὁ	o(				TAI=S	O(
8	3	N1A	DPF	14210	φαρμακείαις	φαρμακειαις	φαρμακειαις	φαρμακία	farmaki/a				FARMAKEI/AIS	FARMAKI/A
8	3	RD	GPM	11	αὐτῶν	αὐτων	αυτων	αὐτός	au)to/j				AU)TW=N	AU)TO/S
8	3	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
8	3	VBI	AAI3P	895617	ἀνήγαγον	ἀνηγαγον	ανηγαγον	ἀνάγω	a)na/gw				A)NH/GAGON	A)/GW            A)NA
8	3	RA	APM	10	τοὺς	τους	τους	ὁ	o(				TOU\S	O(
8	3	N2	APM	9986	βατράχους	βατραχους	βατραχους	βάτραχος	ba/traxoj				BATRA/XOUS	BA/TRAXOS
8	3	P		8	ἐπὶ	ἐπι	επι	ἐπί	e)pi/				E)PI\	E)PI/
8	3	N1	ASF	13570	γῆν	γην	γην	γῆ	gh=				GH=N	GH=
8	3	N2	GSF	13634	Αἰγύπτου	αἰγυπτου	αιγυπτου	Αἴγυπτος	Ai)/guptoj			.	*AI)GU/PTOU	*AI)/GUPTOS
8	4	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
8	4	VAI	AAI3S	633473	ἐκάλεσεν	ἐκαλεσεν	εκαλεσεν	καλέω	kale/w				E)KA/LESEN	KALE/W
8	4	N	NSM	9346	Φαραω	φαραω	φαραω	Φαραώ	Faraw/				*FARAW	*FARAW/
8	4	N1M	ASM	9474	Μωυσῆν	μωυσην	μωυσην	Μωσεύς	Mwseu/j				*MWUSH=N	*MWUSH=S
8	4	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
8	4	N	ASM	9474	Ααρων	ααρων	ααρων	Ἀαρών	A)arw/n				*AARWN	*AARWN
8	4	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
8	4	VBI	AAI3S	633473	εἶπεν	εἰπεν	ειπεν	ἔπω	e)/pw				EI)=PEN	EI)=PON
8	4	VA	AMD2P	899777	Εὔξασθε	εὐξασθε	ευξασθε	εὔχομαι	eu)/xomai				EU)/CASQE	EU)/XOMAI
8	4	P		8	περὶ	περι	περι	περί	peri/				PERI\	PERI/
8	4	RP	GS	13	ἐμοῦ	ἐμου	εμου	ἐμοῦ	e)mou=				E)MOU=	E)GW/
8	4	P		8	πρὸς	προς	προς	πρός	pro/j				PRO\S	PRO/S
8	4	N2	ASM	9474	κύριον	κυριον	κυριον	κύριος	ku/rioj			,	KU/RION	KU/RIOS
8	4	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
8	4	VB	AAD3S	633537	περιελέτω	περιελετω	περιελετω	περιαιρέω	periaire/w				PERIELE/TW	AI(RE/W          PERI
8	4	RA	APM	10	τοὺς	τους	τους	ὁ	o(				TOU\S	O(
8	4	N2	APM	9986	βατράχους	βατραχους	βατραχους	βάτραχος	ba/traxoj				BATRA/XOUS	BA/TRAXOS
8	4	P		8	ἀπ	ἀπ	απ	ἀπό	a)po/				A)P'	A)PO/
8	4	RP	GS	13	ἐμοῦ	ἐμου	εμου	ἐμοῦ	e)mou=				E)MOU=	E)GW/
8	4	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
8	4	P		8	ἀπὸ	ἀπο	απο	ἀπό	a)po/				A)PO\	A)PO/
8	4	RA	GSM	10	τοῦ	του	του	ὁ	o(				TOU=	O(
8	4	RP	GS	13	ἐμοῦ	ἐμου	εμου	ἐμοῦ	e)mou=				E)MOU=	E)GW/
8	4	N2	GSM	9538	λαοῦ	λαου	λαου	λαός	lao/j			,	LAOU=	LAO/S
8	4	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
8	4	VF2	FAI1S	600193	ἐξαποστελῶ	ἐξαποστελω	εξαποστελω	ἐξαποστέλλω	e)caposte/llw				E)CAPOSTELW=	STE/LLW          E)K   A)PO
8	4	RA	ASM	10	τὸν	τον	τον	ὁ	o(				TO\N	O(
8	4	N2	ASM	9474	λαόν	λαον	λαον	λαός	lao/j			,	LAO/N	LAO/S
8	4	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
8	4	VA	AAS3P	895745	θύσωσιν	θυσωσιν	θυσωσιν	θύω	qu/w				QU/SWSIN	QU/W
8	4	N2	DSM	9602	κυρίῳ	κυριω	κυριω	κύριος	ku/rioj			.	KURI/W|	KU/RIOS
8	5	VBI	AAI3S	633473	εἶπεν	εἰπεν	ειπεν	ἔπω	e)/pw				EI)=PEN	EI)=PON
8	5	X		5	δὲ	δε	δε	δέ	de/				DE\	DE/
8	5	N1M	NSM	9346	Μωϋσῆς	μωϋσης	μωυσης	Μωσεύς	Mwseu/j				*MWUSH=S	*MWUSH=S
8	5	P		8	πρὸς	προς	προς	πρός	pro/j				PRO\S	PRO/S
8	5	N	GSM	9538	Φαραω	φαραω	φαραω	Φαραώ	Faraw/				*FARAW	*FARAW/
8	5	VA	AMD2S	637633	Τάξαι	ταξαι	ταξαι	τάσσω	ta/ssw				TA/CAI	TA/SSW
8	5	P		8	πρός	προς	προς	πρός	pro/j				PRO/S	PRO/S
8	5	RP	AS	13	με	με	με	μέ	me/			,	ME	E)GW/
8	5	D		9	πότε	ποτε	ποτε	πότε	po/te				PO/TE	PO/TE
8	5	VA	AMS1S	604929	εὔξωμαι	εὐξωμαι	ευξωμαι	εὔχομαι	eu)/xomai				EU)/CWMAI	EU)/XOMAI
8	5	P		8	περὶ	περι	περι	περί	peri/				PERI\	PERI/
8	5	RP	GS	13	σοῦ	σου	σου	σοῦ	sou=				SOU=	SU/
8	5	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
8	5	P		8	περὶ	περι	περι	περί	peri/				PERI\	PERI/
8	5	RA	GPM	10	τῶν	των	των	ὁ	o(				TW=N	O(
8	5	N3	GPM	10050	θεραπόντων	θεραποντων	θεραποντων	θεράπων	qera/pwn				QERAPO/NTWN	QERA/PWN
8	5	RP	GS	13	σου	σου	σου	σοῦ	sou=				SOU	SU/
8	5	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
8	5	P		8	περὶ	περι	περι	περί	peri/				PERI\	PERI/
8	5	RA	GSM	10	τοῦ	του	του	ὁ	o(				TOU=	O(
8	5	N2	GSM	9538	λαοῦ	λαου	λαου	λαός	lao/j				LAOU=	LAO/S
8	5	RP	GS	13	σου	σου	σου	σοῦ	sou=				SOU	SU/
8	5	VA	AAN	306049	ἀφανίσαι	ἀφανισαι	αφανισαι	ἀφανίζω	a)fani/zw				A)FANI/SAI	I(/ZW            A)PO  A)NA
8	5	RA	APM	10	τοὺς	τους	τους	ὁ	o(				TOU\S	O(
8	5	N2	APM	9986	βατράχους	βατραχους	βατραχους	βάτραχος	ba/traxoj				BATRA/XOUS	BA/TRAXOS
8	5	P		8	ἀπὸ	ἀπο	απο	ἀπό	a)po/				A)PO\	A)PO/
8	5	RP	GS	13	σοῦ	σου	σου	σοῦ	sou=				SOU=	SU/
8	5	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
8	5	P		8	ἀπὸ	ἀπο	απο	ἀπό	a)po/				A)PO\	A)PO/
8	5	RA	GSM	10	τοῦ	του	του	ὁ	o(				TOU=	O(
8	5	N2	GSM	9538	λαοῦ	λαου	λαου	λαός	lao/j				LAOU=	LAO/S
8	5	RP	GS	13	σου	σου	σου	σοῦ	sou=				SOU	SU/
8	5	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
8	5	P		8	ἐκ	ἐκ	εκ	ἐκ	e)k				E)K	E)K
8	5	RA	GPF	10	τῶν	των	των	ὁ	o(				TW=N	O(
8	5	N1A	GPF	14146	οἰκιῶν	οἰκιων	οικιων	οἰκία	oi)ki/a				OI)KIW=N	OI)KI/A
8	5	RP	GP	13	ὑμῶν	ὑμων	υμων	ὑμῶν	u(mw=n			,	U(MW=N	SU/
8	5	D		9	πλὴν	πλην	πλην	πλήν	plh/n				PLH\N	PLH/N
8	5	P		8	ἐν	ἐν	εν	ἐν	e)n				E)N	E)N
8	5	RA	DSM	10	τῷ	τω	τω	ὁ	o(				TW=|	O(
8	5	N2	DSM	9602	ποταμῷ	ποταμω	ποταμω	ποταμός	potamo/j				POTAMW=|	POTAMO/S
8	5	VV	FPI3P	903297	ὑπολειφθήσονται	ὑπολειφθησονται	υπολειφθησονται	ὑπολείπω	u(polei/pw			.	U(POLEIFQH/SONTAI	LEI/PW           U(PO
8	6	RA	NSM	10	ὁ	ὁ	ο	ὁ	o(				O(	O(
8	6	X		5	δὲ	δε	δε	δέ	de/				DE\	DE/
8	6	VBI	AAI3S	633473	εἶπεν	εἰπεν	ειπεν	ἔπω	e)/pw				EI)=PEN	EI)=PON
8	6	P		8	Εἰς	εἰς	εις	εἰς	ei)j				EI)S	EI)S
8	6	D		9	αὔριον	αὐριον	αυριον	αὔριον	au)/rion			.	AU)/RION	AU)/RION
8	6	VBI	AAI3S	633473	εἶπεν	εἰπεν	ειπεν	ἔπω	e)/pw				EI)=PEN	EI)=PON
8	6	X		5	οὖν	οὐν	ουν	οὖν	ou)=n				OU)=N	OU)=N
8	6	D		9	Ὡς	ὡς	ως	ὥς	w(/j				W(S	W(S
8	6	VX	XAI2S	633985	εἴρηκας	εἰρηκας	ειρηκας	ἐρέω	e)re/w			·	EI)/RHKAS	EI)=PON
8	6	C		4	ἵνα	ἱνα	ινα	ἵνα	i(/na				I(/NA	I(/NA
8	6	VX	XAS2S	634113	εἰδῇς	εἰδης	ειδης	οἶδα	oi)=da				EI)DH=|S	OI)=DA
8	6	C		4	ὅτι	ὁτι	οτι	ὅτι	o(/ti				O(/TI	O(/TI
8	6	D		9	οὐκ	οὐκ	ουκ	οὐ	ou)				OU)K	OU)
8	6	V9	PAI3S	631937	ἔστιν	ἐστιν	εστιν	εἰμί	ei)mi/				E)/STIN	EI)MI/
8	6	RD	NSM	11	ἄλλος	ἀλλος	αλλος	ἄλλος	a)/lloj				A)/LLOS	A)/LLOS
8	6	D		9	πλὴν	πλην	πλην	πλήν	plh/n				PLH\N	PLH/N
8	6	N2	GSM	9538	κυρίου	κυριου	κυριου	κύριος	ku/rioj			·	KURI/OU	KU/RIOS
8	7	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
8	7	VC	FPI3P	903297	περιαιρεθήσονται	περιαιρεθησονται	περιαιρεθησονται	περιαιρέω	periaire/w				PERIAIREQH/SONTAI	AI(RE/W          PERI
8	7	RA	NPM	10	οἱ	οἱ	οι	ὁ	o(				OI(	O(
8	7	N2	NPM	9858	βάτραχοι	βατραχοι	βατραχοι	βάτραχος	ba/traxoj				BA/TRAXOI	BA/TRAXOS
8	7	P		8	ἀπὸ	ἀπο	απο	ἀπό	a)po/				A)PO\	A)PO/
8	7	RP	GS	13	σοῦ	σου	σου	σοῦ	sou=				SOU=	SU/
8	7	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
8	7	P		8	ἐκ	ἐκ	εκ	ἐκ	e)k				E)K	E)K
8	7	RA	GPF	10	τῶν	των	των	ὁ	o(				TW=N	O(
8	7	N1A	GPF	14146	οἰκιῶν	οἰκιων	οικιων	οἰκία	oi)ki/a				OI)KIW=N	OI)KI/A
8	7	RP	GP	13	ὑμῶν	ὑμων	υμων	ὑμῶν	u(mw=n				U(MW=N	SU/
8	7	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
8	7	P		8	ἐκ	ἐκ	εκ	ἐκ	e)k				E)K	E)K
8	7	RA	GPF	10	τῶν	των	των	ὁ	o(				TW=N	O(
8	7	N3I	GPF	14146	ἐπαύλεων	ἐπαυλεων	επαυλεων	ἔπαυλις	e)/paulij				E)PAU/LEWN	E)/PAULIS
8	7	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
8	7	P		8	ἀπὸ	ἀπο	απο	ἀπό	a)po/				A)PO\	A)PO/
8	7	RA	GPM	10	τῶν	των	των	ὁ	o(				TW=N	O(
8	7	N3	GPM	10050	θεραπόντων	θεραποντων	θεραποντων	θεράπων	qera/pwn				QERAPO/NTWN	QERA/PWN
8	7	RP	GS	13	σου	σου	σου	σοῦ	sou=				SOU	SU/
8	7	C		4	καὶ	και	και	καί	kai/				KAI\	KAI/
8	7	P		8	ἀπὸ	ἀπο	απο	ἀπό	a)po/				A)PO\	A)PO/
8	7	RA	GSM	10	τοῦ	του	του	ὁ	o(				TOU=	O(
8	7	N2	GSM	9538	λαοῦ	λαου	λαου	λαός	lao/j				LAOU=	LAO/S
8	7	RP	GS	13	σου	σου	σου	σοῦ	sou=			,	SOU	SU/
8	7	D		9	πλὴν	πλην	πλην	πλήν	plh/n				PLH\N	PLH/N
8	7	P		8	ἐν	ἐν	εν	ἐν	e)n				E)N	E)N
8	7	RA	DSM	10	τῷ	τω	τω	ὁ	o(				TW=|	O(
8	7	N2	DSM	9602	ποταμῷ	ποταμω	ποταμω	ποταμός	potamo/j				POTAMW=|	POTAMO/S
8	7	VV	FPI3P	903297	ὑπολειφθήσονται	ὑπολειφθησονται	υπολειφθησονται	ὑπολείπω	u(polei/pw			.	U(POLEIFQH/SONTAI	LEI/PW           U(PO
8	8	VBI	AAI3S	633473	ἐξῆλθεν	ἐξηλθεν	εξηλθεν	ἐξέρχομαι	e)ce/rxomai				E)CH=LQEN	E)/RXOMAI        E)K
8	8	X		5	δὲ	δε	δε	δέ	de/				DE\	DE/
